Cust_num,Region,Age,Order_Quantity,Customer_Type,Overall_Satisfaction
2506,1,37,74,Prime,Satisfied
2507,0,32,37,Prime,Satisfied
2508,0,40,81,Non_Prime,Satisfied
2509,0,41,28,Non_Prime,Dis Satisfied
2510,0,54,28,Prime,Dis Satisfied
2511,1,54,26,Prime,Dis Satisfied
2512,1,45,30,Prime,Satisfied
2513,0,22,76,Prime,Satisfied
2514,1,30,70,Prime,Satisfied
2515,0,30,44,Prime,Satisfied
2516,1,48,35,Non_Prime,Dis Satisfied
2517,1,34,55,Prime,Satisfied
2518,0,66,25,Non_Prime,Dis Satisfied
2519,1,31,93,Prime,Satisfied
2520,0,59,36,Prime,Dis Satisfied
2521,1,45,31,Non_Prime,Dis Satisfied
2522,0,69,35,Prime,Dis Satisfied
2523,1,45,8,Prime,Dis Satisfied
2524,0,67,32,Prime,Dis Satisfied
2525,0,61,38,Non_Prime,Dis Satisfied
2526,0,37,31,Prime,Dis Satisfied
2527,0,70,35,Prime,Dis Satisfied
2528,1,69,25,Non_Prime,Dis Satisfied
2529,0,64,36,Non_Prime,Dis Satisfied
2530,1,61,21,Non_Prime,Dis Satisfied
2531,1,56,23,Non_Prime,Dis Satisfied
2532,1,36,6,Non_Prime,Dis Satisfied
2533,1,65,5,Non_Prime,Dis Satisfied
2534,0,35,66,Prime,Satisfied
2535,1,54,10,Prime,Dis Satisfied
2536,0,37,26,Prime,Dis Satisfied
2537,0,41,63,Prime,Satisfied
2538,0,39,46,Prime,Satisfied
2539,1,62,30,Non_Prime,Dis Satisfied
2540,1,38,59,Prime,Satisfied
2541,0,39,81,Prime,Satisfied
2542,1,34,77,Prime,Satisfied
2543,0,52,19,Prime,Dis Satisfied
2544,0,35,30,Prime,Dis Satisfied
2545,1,55,14,Non_Prime,Dis Satisfied
2546,1,41,55,Prime,Satisfied
2547,0,19,42,Prime,Satisfied
2548,1,43,40,Prime,Dis Satisfied
2549,1,27,79,Non_Prime,Satisfied
2550,0,65,12,Non_Prime,Dis Satisfied
2551,1,60,18,Non_Prime,Dis Satisfied
2552,0,42,100,Prime,Satisfied
2553,0,62,28,Non_Prime,Dis Satisfied
2554,1,30,57,Non_Prime,Satisfied
2555,0,34,67,Non_Prime,Satisfied
2556,0,56,26,Non_Prime,Dis Satisfied
2557,1,40,26,Non_Prime,Dis Satisfied
2558,1,23,93,Prime,Satisfied
2559,0,26,79,Prime,Satisfied
2560,1,55,26,Non_Prime,Dis Satisfied
2561,1,49,5,Non_Prime,Dis Satisfied
2562,0,35,21,Non_Prime,Dis Satisfied
2563,1,60,17,Non_Prime,Dis Satisfied
2564,1,41,8,Prime,Dis Satisfied
2565,0,63,7,Prime,Dis Satisfied
2566,0,42,48,Prime,Satisfied
2567,1,50,37,Prime,Dis Satisfied
2568,0,62,13,Non_Prime,Dis Satisfied
2569,1,43,7,Non_Prime,Dis Satisfied
2570,0,35,31,Non_Prime,Dis Satisfied
2571,1,22,41,Non_Prime,Satisfied
2572,0,36,35,Prime,Satisfied
2573,0,27,67,Non_Prime,Satisfied
2574,0,36,52,Non_Prime,Satisfied
2575,1,27,79,Prime,Satisfied
2576,0,35,33,Prime,Dis Satisfied
2577,0,40,91,Non_Prime,Satisfied
2578,1,40,19,Non_Prime,Dis Satisfied
2579,1,63,23,Prime,Dis Satisfied
2580,1,28,45,Prime,Satisfied
2581,1,66,12,Prime,Dis Satisfied
2582,1,41,11,Non_Prime,Dis Satisfied
2583,0,41,73,Prime,Satisfied
2584,1,52,25,Non_Prime,Dis Satisfied
2585,0,70,22,Non_Prime,Dis Satisfied
2586,0,63,24,Non_Prime,Dis Satisfied
2587,0,69,28,Prime,Dis Satisfied
2588,1,43,34,Prime,Satisfied
2589,1,32,37,Non_Prime,Dis Satisfied
2590,0,65,6,Non_Prime,Dis Satisfied
2591,0,39,38,Prime,Dis Satisfied
2592,0,51,15,Non_Prime,Dis Satisfied
2593,0,47,34,Non_Prime,Dis Satisfied
2594,0,28,30,Prime,Satisfied
2595,0,35,32,Non_Prime,Dis Satisfied
2596,0,20,49,Non_Prime,Satisfied
2597,1,38,41,Prime,Dis Satisfied
2598,1,33,63,Non_Prime,Dis Satisfied
2599,1,38,39,Prime,Satisfied
2600,0,43,100,Prime,Dis Satisfied
2601,0,40,34,Non_Prime,Satisfied
2602,1,42,64,Prime,Dis Satisfied
2603,0,37,35,Prime,Dis Satisfied
2604,0,24,58,Prime,Satisfied
2605,1,36,77,Prime,Satisfied
2606,1,24,98,Prime,Satisfied
2607,1,54,25,Non_Prime,Dis Satisfied
2608,0,67,10,Prime,Dis Satisfied
2609,0,39,31,Prime,Dis Satisfied
2610,0,46,14,Non_Prime,Satisfied
2611,0,24,85,Prime,Satisfied
2612,1,36,54,Prime,Satisfied
2613,0,43,19,Prime,Dis Satisfied
2614,0,24,99,Non_Prime,Satisfied
2615,0,40,12,Prime,Dis Satisfied
2616,1,29,97,Prime,Satisfied
2617,1,48,27,Prime,Dis Satisfied
2618,0,36,38,Prime,Satisfied
2619,1,40,51,Prime,Satisfied
2620,0,40,45,Prime,Satisfied
2621,0,60,27,Non_Prime,Dis Satisfied
2622,0,40,71,Prime,Satisfied
2623,1,64,19,Prime,Dis Satisfied
2624,1,30,33,Non_Prime,Dis Satisfied
2625,1,33,56,Prime,Satisfied
2626,1,18,59,Prime,Satisfied
2627,1,53,34,Non_Prime,Dis Satisfied
2628,0,25,34,Prime,Satisfied
2629,1,58,22,Non_Prime,Dis Satisfied
2630,1,20,57,Prime,Satisfied
2631,0,24,90,Prime,Satisfied
2632,1,22,54,Prime,Satisfied
2633,1,38,34,Non_Prime,Dis Satisfied
2634,1,31,16,Non_Prime,Dis Satisfied
2635,0,35,16,Non_Prime,Dis Satisfied
2636,0,31,77,Prime,Satisfied
2637,0,31,40,Prime,Dis Satisfied
2638,1,29,90,Prime,Satisfied
2639,0,52,24,Non_Prime,Dis Satisfied
2640,1,45,31,Non_Prime,Dis Satisfied
2641,0,51,8,Non_Prime,Dis Satisfied
2642,0,40,12,Non_Prime,Dis Satisfied
2643,0,25,59,Non_Prime,Satisfied
2644,1,39,24,Prime,Dis Satisfied
2645,1,62,20,Prime,Dis Satisfied
2646,0,44,20,Prime,Dis Satisfied
2647,0,29,59,Prime,Satisfied
2648,1,24,66,Prime,Satisfied
2649,0,35,35,Prime,Satisfied
2650,1,67,7,Prime,Dis Satisfied
2651,0,69,24,Prime,Dis Satisfied
2652,0,31,66,Non_Prime,Satisfied
2653,1,39,33,Prime,Satisfied
2654,1,31,53,Prime,Satisfied
2655,1,38,26,Prime,Dis Satisfied
2656,1,57,36,Non_Prime,Dis Satisfied
2657,1,58,19,Prime,Dis Satisfied
2658,1,53,23,Non_Prime,Dis Satisfied
2659,0,39,28,Non_Prime,Dis Satisfied
2660,1,35,10,Prime,Dis Satisfied
2661,1,33,29,Non_Prime,Dis Satisfied
2662,0,28,88,Prime,Satisfied
2663,0,41,36,Prime,Dis Satisfied
2664,0,36,72,Prime,Satisfied
2665,1,66,31,Non_Prime,Dis Satisfied
2666,0,60,6,Prime,Dis Satisfied
2667,0,43,19,Non_Prime,Dis Satisfied
2668,1,43,35,Non_Prime,Dis Satisfied
2669,1,58,27,Non_Prime,Dis Satisfied
2670,0,33,66,Prime,Satisfied
2671,0,62,25,Non_Prime,Dis Satisfied
2672,0,37,94,Prime,Satisfied
2673,1,58,10,Non_Prime,Dis Satisfied
2674,0,39,22,Prime,Dis Satisfied
2675,0,58,5,Prime,Dis Satisfied
2676,0,70,14,Prime,Dis Satisfied
2677,0,48,12,Non_Prime,Dis Satisfied
2678,1,64,37,Non_Prime,Dis Satisfied
2679,1,38,13,Non_Prime,Dis Satisfied
2680,0,33,14,Prime,Dis Satisfied
2681,1,33,20,Prime,Dis Satisfied
2682,1,28,34,Prime,Satisfied
2683,1,33,92,Prime,Satisfied
2684,0,41,96,Non_Prime,Satisfied
2685,0,50,28,Non_Prime,Dis Satisfied
2686,0,61,17,Non_Prime,Dis Satisfied
2687,1,31,29,Prime,Dis Satisfied
2688,0,24,30,Prime,Satisfied
2689,1,55,31,Prime,Dis Satisfied
2690,0,33,80,Prime,Satisfied
2691,1,19,47,Non_Prime,Satisfied
2692,1,39,61,Prime,Satisfied
2693,0,32,55,Prime,Satisfied
2694,0,69,24,Prime,Dis Satisfied
2695,0,69,6,Non_Prime,Dis Satisfied
2696,0,61,14,Non_Prime,Dis Satisfied
2697,1,35,23,Non_Prime,Dis Satisfied
2698,0,37,45,Non_Prime,Satisfied
2699,0,52,36,Prime,Dis Satisfied
2700,0,35,59,Prime,Satisfied
2701,0,43,68,Prime,Satisfied
2702,1,41,23,Prime,Dis Satisfied
2703,0,69,21,Non_Prime,Dis Satisfied
2704,1,68,24,Non_Prime,Dis Satisfied
2705,0,25,35,Non_Prime,Satisfied
2706,1,58,15,Non_Prime,Dis Satisfied
2707,0,31,48,Non_Prime,Satisfied
2708,1,65,23,Non_Prime,Dis Satisfied
2709,1,54,15,Non_Prime,Dis Satisfied
2710,1,31,51,Prime,Satisfied
2711,0,33,85,Prime,Satisfied
2712,1,44,71,Prime,Satisfied
2713,1,59,9,Prime,Dis Satisfied
2714,0,52,21,Prime,Dis Satisfied
2715,1,31,33,Prime,Dis Satisfied
2716,1,38,41,Prime,Satisfied
2717,0,65,6,Prime,Dis Satisfied
2718,0,47,26,Non_Prime,Dis Satisfied
2719,0,55,18,Prime,Dis Satisfied
2720,0,49,21,Non_Prime,Dis Satisfied
2721,1,34,90,Prime,Satisfied
2722,1,34,68,Prime,Satisfied
2723,0,60,22,Non_Prime,Dis Satisfied
2724,1,20,92,Non_Prime,Satisfied
2725,1,69,21,Non_Prime,Dis Satisfied
2726,1,50,13,Non_Prime,Dis Satisfied
2727,1,54,29,Non_Prime,Dis Satisfied
2728,0,25,57,Prime,Satisfied
2729,0,49,31,Non_Prime,Dis Satisfied
2730,0,38,5,Prime,Dis Satisfied
2731,1,30,20,Prime,Dis Satisfied
2732,1,32,72,Non_Prime,Satisfied
2733,1,19,62,Prime,Satisfied
2734,1,58,22,Prime,Dis Satisfied
2735,1,41,29,Prime,Dis Satisfied
2736,0,66,29,Prime,Dis Satisfied
2737,0,60,38,Prime,Dis Satisfied
2738,1,43,57,Prime,Satisfied
2739,0,19,37,Prime,Satisfied
2740,1,68,39,Non_Prime,Dis Satisfied
2741,1,34,15,Non_Prime,Dis Satisfied
2742,0,41,10,Non_Prime,Dis Satisfied
2743,0,22,99,Non_Prime,Satisfied
2744,1,31,48,Prime,Satisfied
2745,1,31,11,Prime,Dis Satisfied
2746,1,43,84,Prime,Satisfied
2747,1,42,96,Prime,Satisfied
2748,0,60,35,Non_Prime,Dis Satisfied
2749,0,41,21,Non_Prime,Dis Satisfied
2750,0,33,35,Non_Prime,Dis Satisfied
2751,1,39,37,Prime,Satisfied
2752,0,34,11,Non_Prime,Dis Satisfied
2753,0,40,53,Prime,Satisfied
2754,0,30,37,Non_Prime,Dis Satisfied
2755,1,60,27,Non_Prime,Dis Satisfied
2756,0,48,32,Non_Prime,Dis Satisfied
2757,1,54,35,Prime,Dis Satisfied
2758,1,39,10,Non_Prime,Dis Satisfied
2759,1,47,22,Non_Prime,Dis Satisfied
2760,0,70,20,Non_Prime,Dis Satisfied
2761,0,70,35,Non_Prime,Dis Satisfied
2762,1,33,83,Prime,Satisfied
2763,1,63,23,Non_Prime,Dis Satisfied
2764,1,21,42,Prime,Satisfied
2765,1,30,76,Prime,Satisfied
2766,0,29,95,Prime,Satisfied
2767,1,33,29,Non_Prime,Dis Satisfied
2768,1,37,32,Prime,Satisfied
2769,1,31,69,Prime,Satisfied
2770,1,54,37,Non_Prime,Dis Satisfied
2771,0,39,5,Non_Prime,Dis Satisfied
2772,0,52,10,Non_Prime,Dis Satisfied
2773,1,19,63,Non_Prime,Satisfied
2774,1,32,9,Non_Prime,Dis Satisfied
2775,0,59,24,Prime,Dis Satisfied
2776,1,49,7,Non_Prime,Dis Satisfied
2777,0,60,30,Non_Prime,Dis Satisfied
2778,0,20,98,Prime,Satisfied
2779,0,66,27,Prime,Dis Satisfied
2780,1,44,97,Prime,Satisfied
2781,1,29,65,Prime,Satisfied
2782,1,54,22,Non_Prime,Dis Satisfied
2783,0,31,68,Prime,Satisfied
2784,1,34,23,Prime,Dis Satisfied
2785,0,68,32,Non_Prime,Dis Satisfied
2786,0,56,22,Prime,Dis Satisfied
2787,0,68,12,Non_Prime,Dis Satisfied
2788,1,64,37,Non_Prime,Dis Satisfied
2789,1,57,27,Prime,Dis Satisfied
2790,0,37,9,Non_Prime,Dis Satisfied
2791,1,43,38,Non_Prime,Satisfied
2792,1,51,17,Prime,Dis Satisfied
2793,1,57,21,Non_Prime,Dis Satisfied
2794,1,68,37,Non_Prime,Dis Satisfied
2795,1,18,33,Prime,Satisfied
2796,1,23,78,Non_Prime,Satisfied
2797,0,41,37,Non_Prime,Dis Satisfied
2798,1,18,89,Prime,Satisfied
2799,0,44,34,Non_Prime,Dis Satisfied
2800,0,53,5,Prime,Dis Satisfied
2801,0,43,43,Prime,Satisfied
2802,1,33,33,Non_Prime,Dis Satisfied
2803,0,59,6,Non_Prime,Dis Satisfied
2804,0,39,16,Non_Prime,Dis Satisfied
2805,0,33,93,Prime,Satisfied
2806,0,68,29,Prime,Dis Satisfied
2807,1,27,80,Prime,Satisfied
2808,1,62,20,Non_Prime,Dis Satisfied
2809,1,39,76,Prime,Satisfied
2810,0,34,6,Prime,Dis Satisfied
2811,1,50,33,Non_Prime,Dis Satisfied
2812,0,32,72,Prime,Satisfied
2813,0,47,21,Non_Prime,Dis Satisfied
2814,1,58,26,Non_Prime,Dis Satisfied
2815,1,45,45,Prime,Satisfied
2816,1,30,13,Non_Prime,Dis Satisfied
2817,1,38,94,Prime,Satisfied
2818,1,47,18,Non_Prime,Dis Satisfied
2819,0,61,14,Non_Prime,Dis Satisfied
2820,1,44,33,Non_Prime,Dis Satisfied
2821,0,45,6,Non_Prime,Dis Satisfied
2822,1,26,45,Prime,Satisfied
2823,0,27,44,Prime,Satisfied
2824,1,70,5,Non_Prime,Dis Satisfied
2825,0,19,74,Non_Prime,Satisfied
2826,1,46,6,Prime,Dis Satisfied
2827,0,53,7,Prime,Dis Satisfied
2828,1,31,52,Non_Prime,Satisfied
2829,1,39,92,Prime,Satisfied
2830,0,22,32,Prime,Satisfied
2831,0,50,38,Prime,Dis Satisfied
2832,1,35,76,Prime,Satisfied
2833,0,23,62,Prime,Satisfied
2834,1,47,26,Non_Prime,Dis Satisfied
2835,0,57,15,Prime,Dis Satisfied
2836,1,26,83,Non_Prime,Satisfied
2837,0,34,76,Prime,Satisfied
2838,1,25,86,Prime,Satisfied
2839,1,22,77,Prime,Satisfied
2840,1,44,15,Non_Prime,Dis Satisfied
2841,1,68,38,Non_Prime,Dis Satisfied
2842,1,60,27,Prime,Dis Satisfied
2843,1,45,32,Prime,Dis Satisfied
2844,0,35,96,Prime,Satisfied
2845,0,34,37,Non_Prime,Dis Satisfied
2846,0,33,82,Prime,Satisfied
2847,1,54,19,Non_Prime,Dis Satisfied
2848,0,19,100,Non_Prime,Satisfied
2849,0,24,35,Prime,Satisfied
2850,0,43,100,Prime,Satisfied
2851,1,41,41,Prime,Satisfied
2852,1,26,93,Prime,Satisfied
2853,0,29,56,Prime,Satisfied
2854,1,27,35,Prime,Satisfied
2855,0,45,33,Non_Prime,Dis Satisfied
2856,0,47,38,Non_Prime,Dis Satisfied
2857,0,39,48,Non_Prime,Satisfied
2858,1,57,19,Non_Prime,Dis Satisfied
2859,1,65,10,Prime,Dis Satisfied
2860,1,30,75,Prime,Satisfied
2861,1,44,62,Prime,Satisfied
2862,1,31,53,Prime,Satisfied
2863,1,45,45,Prime,Satisfied
2864,0,61,24,Non_Prime,Dis Satisfied
2865,1,43,96,Prime,Satisfied
2866,0,40,65,Prime,Satisfied
2867,1,68,30,Non_Prime,Dis Satisfied
2868,1,51,11,Prime,Dis Satisfied
2869,1,60,10,Non_Prime,Dis Satisfied
2870,1,22,34,Prime,Satisfied
2871,1,26,65,Prime,Satisfied
2872,1,58,10,Prime,Dis Satisfied
2873,0,48,32,Prime,Dis Satisfied
2874,0,33,33,Prime,Satisfied
2875,0,29,53,Prime,Satisfied
2876,1,36,44,Prime,Satisfied
2877,0,33,42,Prime,Satisfied
2878,1,55,35,Prime,Dis Satisfied
2879,1,34,31,Prime,Satisfied
2880,1,35,62,Prime,Satisfied
2881,0,24,99,Prime,Satisfied
2882,0,50,24,Non_Prime,Dis Satisfied
2883,0,58,36,Non_Prime,Dis Satisfied
2884,0,61,18,Non_Prime,Dis Satisfied
2885,0,37,72,Prime,Satisfied
2886,0,29,87,Prime,Satisfied
2887,1,37,28,Non_Prime,Dis Satisfied
2888,1,68,38,Prime,Dis Satisfied
2889,1,30,9,Prime,Dis Satisfied
2890,1,51,40,Prime,Dis Satisfied
2891,0,56,18,Non_Prime,Dis Satisfied
2892,0,44,92,Prime,Satisfied
2893,1,46,26,Non_Prime,Dis Satisfied
2894,1,39,57,Prime,Satisfied
2895,0,34,35,Prime,Satisfied
2896,0,26,78,Prime,Satisfied
2897,1,68,24,Prime,Dis Satisfied
2898,1,18,76,Prime,Satisfied
2899,1,27,58,Prime,Satisfied
2900,0,32,64,Prime,Satisfied
2901,1,37,63,Prime,Satisfied
2902,1,63,32,Non_Prime,Dis Satisfied
2903,0,47,33,Prime,Dis Satisfied
2904,0,61,14,Non_Prime,Dis Satisfied
2905,1,37,27,Prime,Dis Satisfied
2906,1,22,45,Prime,Satisfied
2907,0,31,40,Prime,Dis Satisfied
2908,1,34,76,Prime,Satisfied
2909,1,67,20,Prime,Dis Satisfied
2910,0,27,75,Prime,Satisfied
2911,0,19,34,Prime,Satisfied
2912,0,36,21,Non_Prime,Dis Satisfied
2913,0,23,51,Non_Prime,Satisfied
2914,1,27,74,Prime,Satisfied
2915,0,62,20,Prime,Dis Satisfied
2916,1,40,19,Prime,Dis Satisfied
2917,0,67,19,Non_Prime,Dis Satisfied
2918,0,45,6,Prime,Dis Satisfied
2919,0,70,15,Non_Prime,Dis Satisfied
2920,1,32,38,Non_Prime,Dis Satisfied
2921,0,32,6,Non_Prime,Dis Satisfied
2922,1,19,93,Non_Prime,Satisfied
2923,1,64,38,Non_Prime,Dis Satisfied
2924,1,42,20,Non_Prime,Dis Satisfied
2925,1,37,25,Non_Prime,Dis Satisfied
2926,1,34,38,Prime,Dis Satisfied
2927,0,40,36,Non_Prime,Dis Satisfied
2928,0,48,39,Non_Prime,Dis Satisfied
2929,1,51,38,Non_Prime,Dis Satisfied
2930,0,52,19,Non_Prime,Dis Satisfied
2931,0,36,32,Prime,Satisfied
2932,1,43,35,Prime,Dis Satisfied
2933,1,26,60,Prime,Satisfied
2934,1,39,30,Non_Prime,Satisfied
2935,1,38,94,Prime,Satisfied
2936,0,52,22,Non_Prime,Dis Satisfied
2937,0,70,39,Non_Prime,Dis Satisfied
2938,0,40,20,Non_Prime,Dis Satisfied
2939,0,53,29,Non_Prime,Dis Satisfied
2940,0,62,30,Prime,Dis Satisfied
2941,0,60,34,Non_Prime,Dis Satisfied
2942,0,65,21,Non_Prime,Dis Satisfied
2943,1,27,41,Prime,Satisfied
2944,1,33,83,Prime,Satisfied
2945,0,47,6,Non_Prime,Dis Satisfied
2946,0,36,11,Non_Prime,Dis Satisfied
2947,1,31,100,Prime,Satisfied
2948,0,31,30,Prime,Satisfied
2949,1,44,30,Prime,Dis Satisfied
2950,0,69,31,Non_Prime,Dis Satisfied
2951,0,30,54,Prime,Satisfied
2952,1,20,43,Prime,Satisfied
2953,0,43,50,Prime,Satisfied
2954,0,39,18,Non_Prime,Dis Satisfied
2955,0,69,28,Prime,Dis Satisfied
2956,0,51,33,Prime,Dis Satisfied
2957,0,25,92,Prime,Satisfied
2958,0,34,95,Non_Prime,Satisfied
2959,0,46,36,Prime,Dis Satisfied
2960,0,35,39,Prime,Satisfied
2961,1,23,61,Prime,Satisfied
2962,0,58,22,Prime,Dis Satisfied
2963,1,39,29,Non_Prime,Dis Satisfied
2964,1,40,28,Prime,Dis Satisfied
2965,0,39,66,Non_Prime,Satisfied
2966,1,40,80,Prime,Satisfied
2967,1,44,20,Prime,Dis Satisfied
2968,1,51,34,Non_Prime,Dis Satisfied
2969,0,37,37,Prime,Dis Satisfied
2970,1,63,37,Non_Prime,Dis Satisfied
2971,0,35,36,Non_Prime,Dis Satisfied
2972,1,49,6,Prime,Dis Satisfied
2973,1,24,64,Prime,Satisfied
2974,0,43,88,Non_Prime,Satisfied
2975,1,46,5,Prime,Dis Satisfied
2976,0,69,6,Prime,Dis Satisfied
2977,0,41,24,Non_Prime,Dis Satisfied
2978,1,36,42,Prime,Satisfied
2979,0,48,34,Non_Prime,Dis Satisfied
2980,1,55,8,Prime,Dis Satisfied
2981,1,34,87,Prime,Satisfied
2982,1,22,46,Prime,Satisfied
2983,0,36,31,Prime,Satisfied
2984,0,29,33,Non_Prime,Satisfied
2985,1,18,100,Prime,Satisfied
2986,1,35,64,Prime,Satisfied
2987,0,32,90,Non_Prime,Satisfied
2988,0,57,39,Non_Prime,Dis Satisfied
2989,0,45,24,Prime,Dis Satisfied
2990,1,35,86,Prime,Satisfied
2991,1,43,31,Prime,Satisfied
2992,1,33,18,Non_Prime,Dis Satisfied
2993,0,70,18,Non_Prime,Dis Satisfied
2994,0,20,42,Prime,Satisfied
2995,1,19,87,Non_Prime,Satisfied
2996,1,21,78,Prime,Satisfied
2997,1,35,63,Prime,Satisfied
2998,1,40,97,Prime,Satisfied
2999,0,34,7,Non_Prime,Dis Satisfied
3000,0,41,45,Prime,Satisfied
3001,0,42,28,Non_Prime,Dis Satisfied
3002,0,42,35,Non_Prime,Dis Satisfied
3003,0,41,31,Prime,Dis Satisfied
3004,1,50,21,Prime,Dis Satisfied
3005,0,22,91,Non_Prime,Satisfied
3006,0,40,17,Non_Prime,Dis Satisfied
3007,0,67,35,Non_Prime,Dis Satisfied
3008,1,58,37,Prime,Dis Satisfied
3009,1,26,37,Prime,Satisfied
3010,1,43,18,Non_Prime,Dis Satisfied
3011,1,44,19,Non_Prime,Dis Satisfied
3012,1,57,20,Non_Prime,Dis Satisfied
3013,0,36,36,Non_Prime,Satisfied
3014,0,34,68,Non_Prime,Satisfied
3015,0,39,96,Prime,Satisfied
3016,0,53,22,Prime,Dis Satisfied
3017,0,32,18,Non_Prime,Dis Satisfied
3018,0,25,88,Prime,Satisfied
3019,0,58,27,Prime,Dis Satisfied
3020,0,42,19,Prime,Dis Satisfied
3021,1,41,10,Prime,Dis Satisfied
3022,1,64,18,Prime,Dis Satisfied
3023,0,67,12,Prime,Dis Satisfied
3024,1,34,50,Prime,Satisfied
3025,0,32,99,Non_Prime,Satisfied
3026,1,58,8,Non_Prime,Dis Satisfied
3027,0,34,26,Non_Prime,Dis Satisfied
3028,0,65,25,Non_Prime,Dis Satisfied
3029,1,59,18,Prime,Dis Satisfied
3030,1,59,35,Non_Prime,Dis Satisfied
3031,1,35,50,Prime,Satisfied
3032,0,32,31,Non_Prime,Dis Satisfied
3033,0,20,32,Prime,Satisfied
3034,0,59,13,Non_Prime,Dis Satisfied
3035,0,40,37,Non_Prime,Dis Satisfied
3036,0,40,30,Non_Prime,Dis Satisfied
3037,1,31,17,Prime,Dis Satisfied
3038,0,56,15,Prime,Dis Satisfied
3039,0,51,19,Prime,Dis Satisfied
3040,1,65,11,Prime,Dis Satisfied
3041,0,18,50,Prime,Satisfied
3042,1,30,69,Prime,Satisfied
3043,0,30,9,Non_Prime,Dis Satisfied
3044,0,67,15,Non_Prime,Dis Satisfied
3045,0,55,18,Prime,Dis Satisfied
3046,0,41,24,Non_Prime,Dis Satisfied
3047,1,20,83,Non_Prime,Satisfied
3048,1,45,46,Prime,Satisfied
3049,0,30,84,Prime,Satisfied
3050,1,18,87,Prime,Satisfied
3051,0,35,17,Non_Prime,Dis Satisfied
3052,0,43,45,Prime,Satisfied
3053,1,38,98,Prime,Satisfied
3054,1,33,78,Prime,Satisfied
3055,1,49,12,Non_Prime,Dis Satisfied
3056,0,70,28,Prime,Dis Satisfied
3057,0,56,25,Non_Prime,Dis Satisfied
3058,0,40,15,Prime,Dis Satisfied
3059,0,43,5,Prime,Dis Satisfied
3060,0,43,39,Non_Prime,Dis Satisfied
3061,1,44,17,Prime,Dis Satisfied
3062,1,18,32,Non_Prime,Satisfied
3063,0,52,7,Non_Prime,Dis Satisfied
3064,0,38,5,Non_Prime,Dis Satisfied
3065,0,30,51,Prime,Satisfied
3066,1,27,97,Prime,Satisfied
3067,1,21,50,Prime,Satisfied
3068,0,33,39,Non_Prime,Satisfied
3069,1,37,15,Prime,Dis Satisfied
3070,0,60,31,Non_Prime,Dis Satisfied
3071,0,29,56,Prime,Satisfied
3072,0,65,27,Non_Prime,Dis Satisfied
3073,1,56,7,Non_Prime,Dis Satisfied
3074,0,69,25,Non_Prime,Dis Satisfied
3075,0,44,96,Prime,Satisfied
3076,0,32,37,Non_Prime,Dis Satisfied
3077,1,43,35,Non_Prime,Dis Satisfied
3078,1,59,23,Prime,Dis Satisfied
3079,1,62,16,Prime,Dis Satisfied
3080,1,26,35,Prime,Satisfied
3081,1,27,54,Prime,Satisfied
3082,0,40,72,Prime,Satisfied
3083,0,51,28,Prime,Dis Satisfied
3084,0,37,13,Non_Prime,Dis Satisfied
3085,1,36,60,Prime,Satisfied
3086,0,48,40,Prime,Dis Satisfied
3087,0,63,39,Non_Prime,Dis Satisfied
3088,0,45,71,Prime,Satisfied
3089,0,54,10,Prime,Dis Satisfied
3090,0,24,97,Prime,Satisfied
3091,0,64,19,Non_Prime,Dis Satisfied
3092,0,34,21,Non_Prime,Dis Satisfied
3093,0,38,17,Non_Prime,Dis Satisfied
3094,1,54,9,Non_Prime,Dis Satisfied
3095,0,24,30,Prime,Satisfied
3096,1,61,6,Prime,Dis Satisfied
3097,1,35,26,Prime,Dis Satisfied
3098,1,30,15,Non_Prime,Dis Satisfied
3099,1,21,65,Prime,Satisfied
3100,1,42,14,Prime,Dis Satisfied
3101,0,40,14,Prime,Dis Satisfied
3102,0,33,64,Prime,Satisfied
3103,1,46,31,Non_Prime,Dis Satisfied
3104,1,45,21,Prime,Dis Satisfied
3105,0,35,86,Prime,Satisfied
3106,0,22,62,Prime,Satisfied
3107,0,40,58,Prime,Satisfied
3108,0,41,34,Prime,Satisfied
3109,0,34,30,Prime,Dis Satisfied
3110,0,42,53,Non_Prime,Satisfied
3111,1,68,21,Non_Prime,Dis Satisfied
3112,1,45,39,Prime,Dis Satisfied
3113,1,31,35,Prime,Dis Satisfied
3114,0,63,35,Non_Prime,Dis Satisfied
3115,0,25,72,Prime,Satisfied
3116,0,24,50,Prime,Satisfied
3117,1,33,43,Prime,Satisfied
3118,1,65,12,Prime,Dis Satisfied
3119,0,45,85,Prime,Satisfied
3120,1,30,69,Prime,Satisfied
3121,1,70,17,Non_Prime,Dis Satisfied
3122,1,33,53,Prime,Satisfied
3123,0,68,34,Prime,Dis Satisfied
3124,1,44,48,Prime,Satisfied
3125,0,31,61,Prime,Satisfied
3126,1,28,73,Non_Prime,Satisfied
3127,1,59,10,Non_Prime,Dis Satisfied
3128,1,58,8,Non_Prime,Dis Satisfied
3129,0,53,29,Prime,Dis Satisfied
3130,1,62,14,Prime,Dis Satisfied
3131,1,27,82,Non_Prime,Satisfied
3132,0,48,9,Non_Prime,Dis Satisfied
3133,0,40,34,Prime,Dis Satisfied
3134,1,50,15,Prime,Dis Satisfied
3135,1,39,80,Prime,Satisfied
3136,1,34,40,Prime,Satisfied
3137,1,53,40,Prime,Dis Satisfied
3138,0,63,22,Non_Prime,Dis Satisfied
