Unique_id,AD_ID,Date,Time,Client Product Code,Product ID,Network ID,Length,Orders
SPYMYA60B004416590.625,SPYMYA60B004,1/20/2014,3:00 PM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA2MC077416590.75,SPYMYA2MC077,1/20/2014,6:00 PM,MSDR02,SPYMYA,UHD,120,1
SPYMYA2MC003416590.916666666666667,SPYMYA2MC003,1/20/2014,10:00 PM,MSDR02,SPYMYA,FBN,120,3
SPYMYA2ME002H416590.458333333333333,SPYMYA2ME002H,1/20/2014,11:00 AM,MSDR02,SPYMYA,DXD,120,1
SPYMYA2MC041416590.416666666666667,SPYMYA2MC041,1/20/2014,10:00 AM,MSDR02,SPYMYA,AMC,120,1
SPYMYA2MC041416590.583333333333333,SPYMYA2MC041,1/20/2014,2:00 PM,MSDR02,SPYMYA,AMC,120,1
SPYMYA60C002H416590.458333333333333,SPYMYA60C002H,1/20/2014,11:00 AM,MSDR02,SPYMYA,DXD,60,2
SPYMYA2MC021416590.791666666666667,SPYMYA2MC021,1/20/2014,7:00 PM,MSDR02,SPYMYA,DAM,120,2
SPYMYA2MC021416590.833333333333333,SPYMYA2MC021,1/20/2014,8:00 PM,MSDR02,SPYMYA,DAM,120,1
SPYMYA2ME003SPYMYA2ME003H416590.666666666666667,SPYMYA2ME003SPYMYA2ME003H,1/20/2014,4:00 PM,MSDR02,SPYMYA,NICK,120,1
SPYMYA60C001H416590,SPYMYA60C001H,1/20/2014,12:00 AM,MSDR02,SPYMYA,TOON,60,1
SPYMYA60B014416590.458333333333333,SPYMYA60B014,1/20/2014,11:00 AM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA60B014416590.583333333333333,SPYMYA60B014,1/20/2014,2:00 PM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA2MC008416590,SPYMYA2MC008,1/20/2014,12:00 AM,MSDR02,SPYMYA,MHC,120,1
SPYMYA60C011416590.791666666666667,SPYMYA60C011,1/20/2014,7:00 PM,MSDR02,SPYMYA,QUBO,60,1
SPYMYA60C011416590.833333333333333,SPYMYA60C011,1/20/2014,8:00 PM,MSDR02,SPYMYA,QUBO,60,1
SPYMYA2ME010416590,SPYMYA2ME010,1/20/2014,12:00 AM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2ME010416590.791666666666667,SPYMYA2ME010,1/20/2014,7:00 PM,MSDR02,SPYMYA,TNNK,120,2
SPYMYA60D003SPYMYA60D003H416590.458333333333333,SPYMYA60D003SPYMYA60D003H,1/20/2014,11:00 AM,MSDR02,SPYMYA,NICKLOC,60,2
SPYMYA60D003SPYMYA60D003H416590.541666666666667,SPYMYA60D003SPYMYA60D003H,1/20/2014,1:00 PM,MSDR02,SPYMYA,NICKLOC,60,1
SPYMYA2MG001416590.375,SPYMYA2MG001,1/20/2014,9:00 AM,MSDR02,SPYMYA,NBC,120,1
SPYMYA2MG001416590.541666666666667,SPYMYA2MG001,1/20/2014,1:00 PM,MSDR02,SPYMYA,NBC,120,1
SPYMYA2MC014416590.125,SPYMYA2MC014,1/20/2014,3:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416590,SPYMYA2MC014,1/20/2014,12:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416590.583333333333333,SPYMYA2MC014,1/20/2014,2:00 PM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416590.833333333333333,SPYMYA2MC014,1/20/2014,8:00 PM,MSDR02,SPYMYA,GSN,120,4
SPYMYA2MC014416590.875,SPYMYA2MC014,1/20/2014,9:00 PM,MSDR02,SPYMYA,GSN,120,2
SPYMYA2MC072416590.166666666666667,SPYMYA2MC072,1/20/2014,4:00 AM,MSDR02,SPYMYA,CLOO,120,1
SPYMYA2MC010416590.541666666666667,SPYMYA2MC010,1/20/2014,1:00 PM,MSDR02,SPYMYA,WGNA,120,1
SPYMYA2MC010416590.708333333333333,SPYMYA2MC010,1/20/2014,5:00 PM,MSDR02,SPYMYA,WGNA,120,1
SPYMYA2MC015416590.708333333333333,SPYMYA2MC015,1/20/2014,5:00 PM,MSDR02,SPYMYA,HMC,120,1
SPYMYA60A019416590.708333333333333,SPYMYA60A019,1/20/2014,5:00 PM,MSDR02,SPYMYA,GOLF,60,1
SPYMYA2ME001H416590.416666666666667,SPYMYA2ME001H,1/20/2014,10:00 AM,MSDR02,SPYMYA,TOON,120,1
SPYMYA60B003416590.833333333333333,SPYMYA60B003,1/20/2014,8:00 PM,MSDR02,SPYMYA,DISCLOC,60,2
SPYMYA60C006416600.708333333333333,SPYMYA60C006,1/21/2014,5:00 PM,MSDR02,SPYMYA,NKTNS,60,1
SPYMYA2MC071416600.916666666666667,SPYMYA2MC071,1/21/2014,10:00 PM,MSDR02,SPYMYA,CHIL,120,1
SPYMYA60B001416600.833333333333333,SPYMYA60B001,1/21/2014,8:00 PM,MSDR02,SPYMYA,APLLOC,60,1
SPYMYA60B001416600.875,SPYMYA60B001,1/21/2014,9:00 PM,MSDR02,SPYMYA,APLLOC,60,1
SPYMYA2MC039416600.375,SPYMYA2MC039,1/21/2014,9:00 AM,MSDR02,SPYMYA,WE,120,1
SPYMYA2MC039416600.791666666666667,SPYMYA2MC039,1/21/2014,7:00 PM,MSDR02,SPYMYA,WE,120,1
SPYMYA60B004416600.708333333333333,SPYMYA60B004,1/21/2014,5:00 PM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA2MC077416600.625,SPYMYA2MC077,1/21/2014,3:00 PM,MSDR02,SPYMYA,UHD,120,1
SPYMYA2MC077416600.666666666666667,SPYMYA2MC077,1/21/2014,4:00 PM,MSDR02,SPYMYA,UHD,120,1
SPYMYA2MC003416600.333333333333333,SPYMYA2MC003,1/21/2014,8:00 AM,MSDR02,SPYMYA,FBN,120,1
SPYMYA2MC003416600.375,SPYMYA2MC003,1/21/2014,9:00 AM,MSDR02,SPYMYA,FBN,120,3
SPYMYA2MC003416600.541666666666667,SPYMYA2MC003,1/21/2014,1:00 PM,MSDR02,SPYMYA,FBN,120,1
SPYMYA2ME002H416600.458333333333333,SPYMYA2ME002H,1/21/2014,11:00 AM,MSDR02,SPYMYA,DXD,120,2
SPYMYA2ME002H416600.541666666666667,SPYMYA2ME002H,1/21/2014,1:00 PM,MSDR02,SPYMYA,DXD,120,2
SPYMYA2MC041416600.583333333333333,SPYMYA2MC041,1/21/2014,2:00 PM,MSDR02,SPYMYA,AMC,120,2
SPYMYA60C002H416600.375,SPYMYA60C002H,1/21/2014,9:00 AM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C002H416600.416666666666667,SPYMYA60C002H,1/21/2014,10:00 AM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C002H416600.791666666666667,SPYMYA60C002H,1/21/2014,7:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60A008416600,SPYMYA60A008,1/21/2014,12:00 AM,MSDR02,SPYMYA,NAN,60,1
SPYMYA2CBSH416600.625,SPYMYA2CBSH,1/21/2014,3:00 PM,MSDR02,SPYMYA,CBS,120,1
SPYMYA2MC021416600.625,SPYMYA2MC021,1/21/2014,3:00 PM,MSDR02,SPYMYA,DAM,120,1
SPYMYA60B014416600.458333333333333,SPYMYA60B014,1/21/2014,11:00 AM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA60B014416600.916666666666667,SPYMYA60B014,1/21/2014,10:00 PM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA60A010416600.916666666666667,SPYMYA60A010,1/21/2014,10:00 PM,MSDR02,SPYMYA,DIY,60,1
SPYMYA60A001416600.541666666666667,SPYMYA60A001,1/21/2014,1:00 PM,MSDR02,SPYMYA,FOXNC,60,1
SPYMYA2MC009416600,SPYMYA2MC009,1/21/2014,12:00 AM,MSDR02,SPYMYA,TRAV,120,1
SPYMYA60C008416600.458333333333333,SPYMYA60C008,1/21/2014,11:00 AM,MSDR02,SPYMYA,TBKIDS,60,1
SPYMYA60C008416600.583333333333333,SPYMYA60C008,1/21/2014,2:00 PM,MSDR02,SPYMYA,TBKIDS,60,1
SPYMYA60C008416600.666666666666667,SPYMYA60C008,1/21/2014,4:00 PM,MSDR02,SPYMYA,TBKIDS,60,1
SPYMYA2MC007416600.666666666666667,SPYMYA2MC007,1/21/2014,4:00 PM,MSDR02,SPYMYA,FAMN,120,1
SPYMYA2ME010416600.541666666666667,SPYMYA2ME010,1/21/2014,1:00 PM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2ME010416600.583333333333333,SPYMYA2ME010,1/21/2014,2:00 PM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2ME010416600.708333333333333,SPYMYA2ME010,1/21/2014,5:00 PM,MSDR02,SPYMYA,TNNK,120,3
SPYMYA2ME010416600.75,SPYMYA2ME010,1/21/2014,6:00 PM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2ME010416600.833333333333333,SPYMYA2ME010,1/21/2014,8:00 PM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2MC024416600.666666666666667,SPYMYA2MC024,1/21/2014,4:00 PM,MSDR02,SPYMYA,LMN,120,1
SPYMYA60D003SPYMYA60D003H416600.625,SPYMYA60D003SPYMYA60D003H,1/21/2014,3:00 PM,MSDR02,SPYMYA,NICKLOC,60,1
SPYMYA2MC068416600.583333333333333,SPYMYA2MC068,1/21/2014,2:00 PM,MSDR02,SPYMYA,SCI,120,1
SPYMYA2MG001416600.541666666666667,SPYMYA2MG001,1/21/2014,1:00 PM,MSDR02,SPYMYA,NBC,120,1
SPYMYA2MC088416600.791666666666667,SPYMYA2MC088,1/21/2014,7:00 PM,MSDR02,SPYMYA,NECN,120,2
SPYMYA2MC004416600.541666666666667,SPYMYA2MC004,1/21/2014,1:00 PM,MSDR02,SPYMYA,HALL,120,1
SPYMYA60C003SPYMYA60C003H416600.875,SPYMYA60C003SPYMYA60C003H,1/21/2014,9:00 PM,MSDR02,SPYMYA,NICK,60,1
SPYMYA2MC014416600.125,SPYMYA2MC014,1/21/2014,3:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416600.375,SPYMYA2MC014,1/21/2014,9:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416600.416666666666667,SPYMYA2MC014,1/21/2014,10:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416600,SPYMYA2MC014,1/21/2014,12:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416600.541666666666667,SPYMYA2MC014,1/21/2014,1:00 PM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416600.666666666666667,SPYMYA2MC014,1/21/2014,4:00 PM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416600.833333333333333,SPYMYA2MC014,1/21/2014,8:00 PM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC072416600.208333333333333,SPYMYA2MC072,1/21/2014,5:00 AM,MSDR02,SPYMYA,CLOO,120,1
SPYMYA2MC072416600.541666666666667,SPYMYA2MC072,1/21/2014,1:00 PM,MSDR02,SPYMYA,CLOO,120,1
SPYMYA2MC049416600.458333333333333,SPYMYA2MC049,1/21/2014,11:00 AM,MSDR02,SPYMYA,HGTV,120,1
SPYMYA60A019416600.708333333333333,SPYMYA60A019,1/21/2014,5:00 PM,MSDR02,SPYMYA,GOLF,60,1
SPYMYA60B003416600.541666666666667,SPYMYA60B003,1/21/2014,1:00 PM,MSDR02,SPYMYA,DISCLOC,60,1
SPYMYA2ME014H416610.625,SPYMYA2ME014H,1/22/2014,3:00 PM,MSDR02,SPYMYA,FAM,120,1
SPYMYA2ME014H416610.708333333333333,SPYMYA2ME014H,1/22/2014,5:00 PM,MSDR02,SPYMYA,FAM,120,1
SPYMYA60C006416610.458333333333333,SPYMYA60C006,1/22/2014,11:00 AM,MSDR02,SPYMYA,NKTNS,60,1
SPYMYA2MC071416610.125,SPYMYA2MC071,1/22/2014,3:00 AM,MSDR02,SPYMYA,CHIL,120,1
SPYMYA60A009416610.75,SPYMYA60A009,1/22/2014,6:00 PM,MSDR02,SPYMYA,HIST,60,1
SPYMYA2MC011416610.541666666666667,SPYMYA2MC011,1/22/2014,1:00 PM,MSDR02,SPYMYA,INSP,120,1
SPYMYA2MC011416610.625,SPYMYA2MC011,1/22/2014,3:00 PM,MSDR02,SPYMYA,INSP,120,1
SPYMYA60B001416610.708333333333333,SPYMYA60B001,1/22/2014,5:00 PM,MSDR02,SPYMYA,APLLOC,60,1
SPYMYA2MC013416610.625,SPYMYA2MC013,1/22/2014,3:00 PM,MSDR02,SPYMYA,SOAP,120,1
SPYMYA60B004416610.416666666666667,SPYMYA60B004,1/22/2014,10:00 AM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA2MC003416610.75,SPYMYA2MC003,1/22/2014,6:00 PM,MSDR02,SPYMYA,FBN,120,1
SPYMYA2MC003416610.916666666666667,SPYMYA2MC003,1/22/2014,10:00 PM,MSDR02,SPYMYA,FBN,120,1
SPYMYA2MC053416610,SPYMYA2MC053,1/22/2014,12:00 AM,MSDR02,SPYMYA,GOLF,120,1
SPYMYA2MC074416610.833333333333333,SPYMYA2MC074,1/22/2014,8:00 PM,MSDR02,SPYMYA,MET,120,1
SPYMYA2ME002H416610.416666666666667,SPYMYA2ME002H,1/22/2014,10:00 AM,MSDR02,SPYMYA,DXD,120,1
SPYMYA2ME002H416610.458333333333333,SPYMYA2ME002H,1/22/2014,11:00 AM,MSDR02,SPYMYA,DXD,120,2
SPYMYA2ME002H416610.541666666666667,SPYMYA2ME002H,1/22/2014,1:00 PM,MSDR02,SPYMYA,DXD,120,1
SPYMYA2MC041416610.833333333333333,SPYMYA2MC041,1/22/2014,8:00 PM,MSDR02,SPYMYA,AMC,120,1
SPYMYA60C002H416610.375,SPYMYA60C002H,1/22/2014,9:00 AM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C002H416610.708333333333333,SPYMYA60C002H,1/22/2014,5:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C004H416610,SPYMYA60C004H,1/22/2014,12:00 AM,MSDR02,SPYMYA,HUB,60,1
SPYMYA60C004H416610.625,SPYMYA60C004H,1/22/2014,3:00 PM,MSDR02,SPYMYA,HUB,60,1
SPYMYA60C004H416610.916666666666667,SPYMYA60C004H,1/22/2014,10:00 PM,MSDR02,SPYMYA,HUB,60,1
SPYMYA2ME003SPYMYA2ME003H416610,SPYMYA2ME003SPYMYA2ME003H,1/22/2014,12:00 AM,MSDR02,SPYMYA,NICK,120,1
SPYMYA60B014416610.458333333333333,SPYMYA60B014,1/22/2014,11:00 AM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA60A010416610.875,SPYMYA60A010,1/22/2014,9:00 PM,MSDR02,SPYMYA,DIY,60,1
SPYMYA60D001H416610.458333333333333,SPYMYA60D001H,1/22/2014,11:00 AM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60C012H416610.708333333333333,SPYMYA60C012H,1/22/2014,5:00 PM,MSDR02,SPYMYA,FAM,60,1
SPYMYA2MC009416610.458333333333333,SPYMYA2MC009,1/22/2014,11:00 AM,MSDR02,SPYMYA,TRAV,120,1
SPYMYA2MC009416610.625,SPYMYA2MC009,1/22/2014,3:00 PM,MSDR02,SPYMYA,TRAV,120,1
SPYMYA60B010416610.333333333333333,SPYMYA60B010,1/22/2014,8:00 AM,MSDR02,SPYMYA,USALOC,60,1
SPYMYA60B010416610.541666666666667,SPYMYA60B010,1/22/2014,1:00 PM,MSDR02,SPYMYA,USALOC,60,1
SPYMYA2MC005416610,SPYMYA2MC005,1/22/2014,12:00 AM,MSDR02,SPYMYA,WLNY,120,1
SPYMYA2MC042416610.583333333333333,SPYMYA2MC042,1/22/2014,2:00 PM,MSDR02,SPYMYA,BRVO,120,1
SPYMYA2ME010416610.625,SPYMYA2ME010,1/22/2014,3:00 PM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2MG001416610.333333333333333,SPYMYA2MG001,1/22/2014,8:00 AM,MSDR02,SPYMYA,NBC,120,1
SPYMYA2MC088416610.666666666666667,SPYMYA2MC088,1/22/2014,4:00 PM,MSDR02,SPYMYA,NECN,120,1
SPYMYA2MC004416610.0416666666666667,SPYMYA2MC004,1/22/2014,1:00 AM,MSDR02,SPYMYA,HALL,120,1
SPYMYA2MC004416610.208333333333333,SPYMYA2MC004,1/22/2014,5:00 AM,MSDR02,SPYMYA,HALL,120,1
SPYMYA2MC004416610.291666666666667,SPYMYA2MC004,1/22/2014,7:00 AM,MSDR02,SPYMYA,HALL,120,1
SPYMYA60B008416610.833333333333333,SPYMYA60B008,1/22/2014,8:00 PM,MSDR02,SPYMYA,TVGNLOC,60,1
SPYMYA60C003SPYMYA60C003H416610.458333333333333,SPYMYA60C003SPYMYA60C003H,1/22/2014,11:00 AM,MSDR02,SPYMYA,NICK,60,1
SPYMYA2MC040416610.541666666666667,SPYMYA2MC040,1/22/2014,1:00 PM,MSDR02,SPYMYA,MSNBC,120,1
SPYMYA2MC014416610.125,SPYMYA2MC014,1/22/2014,3:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416610.416666666666667,SPYMYA2MC014,1/22/2014,10:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416610,SPYMYA2MC014,1/22/2014,12:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416610.541666666666667,SPYMYA2MC014,1/22/2014,1:00 PM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416610.625,SPYMYA2MC014,1/22/2014,3:00 PM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC072416610.458333333333333,SPYMYA2MC072,1/22/2014,11:00 AM,MSDR02,SPYMYA,CLOO,120,1
SPYMYA2MC049416610.458333333333333,SPYMYA2MC049,1/22/2014,11:00 AM,MSDR02,SPYMYA,HGTV,120,1
SPYMYA2MC049416610.708333333333333,SPYMYA2MC049,1/22/2014,5:00 PM,MSDR02,SPYMYA,HGTV,120,1
SPYMYA60A019416610.625,SPYMYA60A019,1/22/2014,3:00 PM,MSDR02,SPYMYA,GOLF,60,1
SPYMYA2MC027416620.458333333333333,SPYMYA2MC027,1/23/2014,11:00 AM,MSDR02,SPYMYA,SPMN,120,1
SPYMYA2MC027416620.625,SPYMYA2MC027,1/23/2014,3:00 PM,MSDR02,SPYMYA,SPMN,120,1
MYSPYR60A002416620.708333333333333,MYSPYR60A002,1/23/2014,5:00 PM,MSDR02R,MYSPYR,ESQ,60,1
SPYMYA2MC071416620.916666666666667,SPYMYA2MC071,1/23/2014,10:00 PM,MSDR02,SPYMYA,CHIL,120,1
SPYMYA60B001416620.416666666666667,SPYMYA60B001,1/23/2014,10:00 AM,MSDR02,SPYMYA,APLLOC,60,2
SPYMYA60B001416620.666666666666667,SPYMYA60B001,1/23/2014,4:00 PM,MSDR02,SPYMYA,APLLOC,60,2
SPYMYA60B001416620.916666666666667,SPYMYA60B001,1/23/2014,10:00 PM,MSDR02,SPYMYA,APLLOC,60,2
SPYMYA2MC003416620.458333333333333,SPYMYA2MC003,1/23/2014,11:00 AM,MSDR02,SPYMYA,FBN,120,1
SPYMYA2MC003416620.833333333333333,SPYMYA2MC003,1/23/2014,8:00 PM,MSDR02,SPYMYA,FBN,120,2
SPYMYA2MC074416620,SPYMYA2MC074,1/23/2014,12:00 AM,MSDR02,SPYMYA,MET,120,1
SPYMYA2ME002H416620.333333333333333,SPYMYA2ME002H,1/23/2014,8:00 AM,MSDR02,SPYMYA,DXD,120,2
SPYMYA2ME002H416620.875,SPYMYA2ME002H,1/23/2014,9:00 PM,MSDR02,SPYMYA,DXD,120,1
SPYMYA2MC041416620.458333333333333,SPYMYA2MC041,1/23/2014,11:00 AM,MSDR02,SPYMYA,AMC,120,2
SPYMYA60C002H416620.291666666666667,SPYMYA60C002H,1/23/2014,7:00 AM,MSDR02,SPYMYA,DXD,60,2
SPYMYA60C002H416620,SPYMYA60C002H,1/23/2014,12:00 AM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C002H416620.666666666666667,SPYMYA60C002H,1/23/2014,4:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C002H416620.708333333333333,SPYMYA60C002H,1/23/2014,5:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C002H416620.75,SPYMYA60C002H,1/23/2014,6:00 PM,MSDR02,SPYMYA,DXD,60,3
SPYMYA60D001H416620.833333333333333,SPYMYA60D001H,1/23/2014,8:00 PM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60A002416620.625,SPYMYA60A002,1/23/2014,3:00 PM,MSDR02,SPYMYA,WGNA,60,1
SPYMYA2MC093416620.666666666666667,SPYMYA2MC093,1/23/2014,4:00 PM,MSDR02,SPYMYA,INDRI1,120,1
SPYMYA60C008416620,SPYMYA60C008,1/23/2014,12:00 AM,MSDR02,SPYMYA,TBKIDS,60,1
SPYMYA60C008416620.625,SPYMYA60C008,1/23/2014,3:00 PM,MSDR02,SPYMYA,TBKIDS,60,1
SPYMYA60C008416620.833333333333333,SPYMYA60C008,1/23/2014,8:00 PM,MSDR02,SPYMYA,TBKIDS,60,1
SPYMYA2MC024416620.458333333333333,SPYMYA2MC024,1/23/2014,11:00 AM,MSDR02,SPYMYA,LMN,120,1
SPYMYA2MC024416620.583333333333333,SPYMYA2MC024,1/23/2014,2:00 PM,MSDR02,SPYMYA,LMN,120,1
SPYMYA2MG001416620.625,SPYMYA2MG001,1/23/2014,3:00 PM,MSDR02,SPYMYA,NBC,120,1
SPYMYA2MC088416620.625,SPYMYA2MC088,1/23/2014,3:00 PM,MSDR02,SPYMYA,NECN,120,1
SPYMYA2MC004416620.208333333333333,SPYMYA2MC004,1/23/2014,5:00 AM,MSDR02,SPYMYA,HALL,120,1
SPYMYA2MC004416620.625,SPYMYA2MC004,1/23/2014,3:00 PM,MSDR02,SPYMYA,HALL,120,1
SPYMYA60B008416620.75,SPYMYA60B008,1/23/2014,6:00 PM,MSDR02,SPYMYA,TVGNLOC,60,1
SPYMYA60C003SPYMYA60C003H416620.75,SPYMYA60C003SPYMYA60C003H,1/23/2014,6:00 PM,MSDR02,SPYMYA,NICK,60,1
SPYMYA60C003SPYMYA60C003H416620.791666666666667,SPYMYA60C003SPYMYA60C003H,1/23/2014,7:00 PM,MSDR02,SPYMYA,NICK,60,1
SPYMYA2MC014416620.375,SPYMYA2MC014,1/23/2014,9:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416620.916666666666667,SPYMYA2MC014,1/23/2014,10:00 PM,MSDR02,SPYMYA,GSN,120,4
SPYMYA2MC049416620,SPYMYA2MC049,1/23/2014,12:00 AM,MSDR02,SPYMYA,HGTV,120,1
SPYMYA2MC015416620.583333333333333,SPYMYA2MC015,1/23/2014,2:00 PM,MSDR02,SPYMYA,HMC,120,1
SPYMYA60A014416630.625,SPYMYA60A014,1/24/2014,3:00 PM,MSDR02,SPYMYA,BRVO,60,1
SPYMYA2MC038416630.541666666666667,SPYMYA2MC038,1/24/2014,1:00 PM,MSDR02,SPYMYA,HIST,120,1
SPYMYA2MC027416630.458333333333333,SPYMYA2MC027,1/24/2014,11:00 AM,MSDR02,SPYMYA,SPMN,120,1
SPYMYA2MC027416630.541666666666667,SPYMYA2MC027,1/24/2014,1:00 PM,MSDR02,SPYMYA,SPMN,120,1
MYSPYR60A002416630.416666666666667,MYSPYR60A002,1/24/2014,10:00 AM,MSDR02R,MYSPYR,ESQ,60,1
SPYMYA2MC071416630.708333333333333,SPYMYA2MC071,1/24/2014,5:00 PM,MSDR02,SPYMYA,CHIL,120,1
SPYMYA60A009416630.541666666666667,SPYMYA60A009,1/24/2014,1:00 PM,MSDR02,SPYMYA,HIST,60,1
SPYMYA60A009416630.625,SPYMYA60A009,1/24/2014,3:00 PM,MSDR02,SPYMYA,HIST,60,1
SPYMYA60B001416630.166666666666667,SPYMYA60B001,1/24/2014,4:00 AM,MSDR02,SPYMYA,APLLOC,60,1
SPYMYA60B001416630.25,SPYMYA60B001,1/24/2014,6:00 AM,MSDR02,SPYMYA,APLLOC,60,1
SPYMYA2MC003416630.416666666666667,SPYMYA2MC003,1/24/2014,10:00 AM,MSDR02,SPYMYA,FBN,120,1
SPYMYA2MC003416630.791666666666667,SPYMYA2MC003,1/24/2014,7:00 PM,MSDR02,SPYMYA,FBN,120,1
SPYMYA2MC003416630.916666666666667,SPYMYA2MC003,1/24/2014,10:00 PM,MSDR02,SPYMYA,FBN,120,1
SPYMYA2ME002H416630.458333333333333,SPYMYA2ME002H,1/24/2014,11:00 AM,MSDR02,SPYMYA,DXD,120,1
SPYMYA60C002H416630.833333333333333,SPYMYA60C002H,1/24/2014,8:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA2MC037416630.333333333333333,SPYMYA2MC037,1/24/2014,8:00 AM,MSDR02,SPYMYA,NAN,120,1
SPYMYA2MC021416630.875,SPYMYA2MC021,1/24/2014,9:00 PM,MSDR02,SPYMYA,DAM,120,1
SPYMYA60C001H416630.375,SPYMYA60C001H,1/24/2014,9:00 AM,MSDR02,SPYMYA,TOON,60,1
SPYMYA60B014416630.375,SPYMYA60B014,1/24/2014,9:00 AM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA60A010416630.0833333333333333,SPYMYA60A010,1/24/2014,2:00 AM,MSDR02,SPYMYA,DIY,60,1
SPYMYA60A010416630.666666666666667,SPYMYA60A010,1/24/2014,4:00 PM,MSDR02,SPYMYA,DIY,60,1
SPYMYA2MC006416630.375,SPYMYA2MC006,1/24/2014,9:00 AM,MSDR02,SPYMYA,TVGN,120,1
SPYMYA2MC023416630.416666666666667,SPYMYA2MC023,1/24/2014,10:00 AM,MSDR02,SPYMYA,LIF,120,1
SPYMYA60D001H416630.333333333333333,SPYMYA60D001H,1/24/2014,8:00 AM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60D001H416630.458333333333333,SPYMYA60D001H,1/24/2014,11:00 AM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60D001H416630.791666666666667,SPYMYA60D001H,1/24/2014,7:00 PM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60A002416630.833333333333333,SPYMYA60A002,1/24/2014,8:00 PM,MSDR02,SPYMYA,WGNA,60,1
SPYMYA2MC093416630.541666666666667,SPYMYA2MC093,1/24/2014,1:00 PM,MSDR02,SPYMYA,INDRI1,120,1
SPYMYA2ME010416630.375,SPYMYA2ME010,1/24/2014,9:00 AM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2ME010416630,SPYMYA2ME010,1/24/2014,12:00 AM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2ME010416630.625,SPYMYA2ME010,1/24/2014,3:00 PM,MSDR02,SPYMYA,TNNK,120,2
SPYMYA60D003SPYMYA60D003H416630.708333333333333,SPYMYA60D003SPYMYA60D003H,1/24/2014,5:00 PM,MSDR02,SPYMYA,NICKLOC,60,1
SPYMYA2MC068416630.75,SPYMYA2MC068,1/24/2014,6:00 PM,MSDR02,SPYMYA,SCI,120,1
SPYMYA2MC088416630.583333333333333,SPYMYA2MC088,1/24/2014,2:00 PM,MSDR02,SPYMYA,NECN,120,2
SPYMYA2MC004416630.375,SPYMYA2MC004,1/24/2014,9:00 AM,MSDR02,SPYMYA,HALL,120,2
SPYMYA2MC004416630.416666666666667,SPYMYA2MC004,1/24/2014,10:00 AM,MSDR02,SPYMYA,HALL,120,1
SPYMYA60B008416630.875,SPYMYA60B008,1/24/2014,9:00 PM,MSDR02,SPYMYA,TVGNLOC,60,1
SPYMYA60C003SPYMYA60C003H416630.375,SPYMYA60C003SPYMYA60C003H,1/24/2014,9:00 AM,MSDR02,SPYMYA,NICK,60,1
