Customer_ID,Age,Gender,City_Tier,Income_Bracket,New_Customer_Flag,Past_Year_Spend,Purchase_Frequency,Avg_Order_Value,Days_Since_Last_Purchase,Spend_Last_3_Months,Orders_Last_3_Months,Avg_Discount_Percentage,Coupon_Usage_Rate,Full_Price_Purchase_Rate,Price_Sensitivity_Score,Size_Return_Rate,Overall_Return_Rate,Exchange_Rate,Avg_Delivery_Days,Delivery_SLA_Breach_Rate,Customer_Support_Tickets_Last_6M,App_Sessions_Per_Week,Wishlist_Adds_Per_Month,Cart_Abandonment_Rate,Push_Opt_In_Flag,Influencer_Click_Through,Email_Open_Rate,Ad_Impressions_Last_30D,Paid_Clicks_Last_30D,Occasion_Purchase_Index,Style_Pref_Casual,Style_Pref_Ethnic,Style_Pref_Streetwear,Style_Pref_Luxury,Category_Diversity,Brand_Diversity,Seasonality_Index,Total_Spend_Next_12_Months
2777,33,Female,1,Mid,0,5391.36,7,1103.84,261,3581.83,3,25.17,0.3933,0.532,0.2664,0.1451,0.0983,0.4061,1.0,0.0247,1,8.34,2,0.4828,1,0.1455,0.0881,151,2,Casual,0.5437,0.1298,0.1329,0.1936,3,1,0.308,6887.23
2778,18,Female,1,Mid,1,7763.83,4,1900.6,18,4040.71,2,39.53,0.2428,0.4661,0.365,0.0529,0.1086,0.1567,3.62,0.0742,1,6.46,3,0.1947,1,0.0798,0.3286,126,1,Casual,0.2422,0.531,0.1774,0.0494,6,4,0.609,8375.01
2779,20,Male,2,Low,0,13841.18,10,1427.21,140,5163.33,4,36.21,0.1319,0.5129,0.765,0.07,0.0691,0.058,4.27,0.088,0,8.58,4,0.4352,1,0.251,0.35,105,3,Casual,0.1269,0.4222,0.1911,0.2599,3,8,0.6347,11767.69
2780,18,Male,2,Mid,0,12749.97,9,1545.54,247,599.57,1,21.6,0.5054,0.6241,0.0856,0.3787,0.3207,0.2615,4.17,0.1552,1,7.62,4,0.3876,1,0.2112,0.557,84,1,Casual,0.6822,0.1146,0.1689,0.0343,1,3,0.4922,9117.3
2781,36,Male,1,Low,0,9736.65,7,1493.08,16,224.13,0,29.05,0.3448,0.5441,0.2205,0.0,0.0584,0.0504,3.58,0.0996,2,5.87,2,0.3419,1,0.0691,0.4054,48,0,Festive,0.4375,0.1555,0.341,0.0659,7,2,0.2958,10851.96
2782,24,Male,2,Low,0,2353.93,3,939.58,116,0.0,0,30.28,0.1248,0.5694,0.5094,0.0211,0.1044,0.3866,4.19,0.1682,1,2.72,3,0.1844,1,0.093,0.2497,137,2,Festive,0.6993,0.0316,0.2618,0.0073,2,5,0.415,3845.54
2783,27,Female,2,High,0,16219.33,9,1893.36,87,2165.64,1,19.14,0.0835,0.7788,0.587,0.1161,0.0943,0.1792,4.07,0.1669,0,7.96,3,0.4141,1,0.2763,0.451,109,2,Formal,0.5132,0.1064,0.2843,0.0961,1,1,0.2093,15904.8
2784,18,Male,2,Low,0,13904.91,8,1819.83,278,1746.39,1,16.9,0.3564,0.7347,0.575,0.0744,0.0484,0.0547,5.39,0.2025,0,7.39,2,0.7924,1,0.2264,0.2395,123,3,Casual,0.1813,0.1556,0.6018,0.0614,2,3,0.2972,10087.99
2785,23,Male,2,Low,0,12526.48,9,1277.29,353,5818.61,5,22.24,0.193,0.6574,0.5378,0.089,0.1214,0.0783,5.71,0.2269,1,6.81,3,0.3969,1,0.2447,0.6091,121,3,Festive,0.1677,0.218,0.306,0.3083,3,4,0.6011,10866.55
2786,23,Female,1,Mid,0,3684.11,6,1083.67,256,0.0,0,20.84,0.2113,0.6785,0.4184,0.0235,0.1652,0.2167,1.46,0.1002,0,9.15,4,0.4328,1,0.1515,0.7461,210,3,Casual,0.3006,0.0993,0.5908,0.0094,4,1,0.3867,5003.89
2787,27,Female,2,Mid,0,5471.16,3,1515.24,30,329.59,0,3.3,0.4429,0.9179,0.7057,0.2486,0.1757,0.146,3.41,0.0543,1,6.51,3,0.396,0,0.1186,0.6602,82,3,Casual,0.26,0.4689,0.0348,0.2363,1,2,0.4427,6193.19
2788,27,Female,2,Mid,0,20090.18,11,1719.9,169,2411.56,2,49.59,0.4396,0.2076,0.6127,0.2091,0.1531,0.0744,4.35,0.0609,0,4.67,2,0.4076,1,0.1989,0.539,111,0,Casual,0.4075,0.108,0.3042,0.1803,2,7,0.2454,12354.35
2789,41,Female,2,Mid,0,9591.05,6,1919.39,315,1003.15,1,23.18,0.4914,0.4971,0.7705,0.2727,0.2013,0.0471,2.23,0.0809,0,11.92,1,0.5262,1,0.1274,0.6278,169,4,Casual,0.4584,0.3181,0.2002,0.0233,2,1,0.418,9044.79
2790,35,Male,1,Mid,0,16822.88,10,1901.97,215,6030.07,3,40.92,0.2785,0.435,0.598,0.1806,0.1136,0.2425,4.61,0.0595,0,6.34,1,0.5179,1,0.1561,0.2728,0,0,Casual,0.247,0.3536,0.3598,0.0397,4,5,0.6483,11838.03
2791,18,Female,2,Mid,0,3666.23,4,978.34,237,3258.93,3,33.88,0.1691,0.5208,0.7781,0.1209,0.1832,0.1766,6.03,0.0946,1,7.4,2,0.6927,0,0.1287,0.5857,108,1,Casual,0.8222,0.0797,0.062,0.0361,3,2,0.414,4961.79
2792,37,Male,1,High,0,8365.36,4,2132.22,67,6465.74,3,20.42,0.2832,0.6937,0.5094,0.14,0.1443,0.302,3.41,0.1202,2,7.57,7,0.7061,1,0.1067,0.3898,114,1,Formal,0.5245,0.1674,0.1325,0.1756,5,1,0.1569,8896.88
2793,36,Female,2,Low,1,3870.33,3,1655.38,6,1601.38,1,36.25,0.2489,0.5688,0.4042,0.2024,0.1825,0.2053,2.85,0.0106,0,8.33,5,0.723,1,0.1161,0.4827,237,3,Formal,0.4284,0.1312,0.1839,0.2564,5,2,0.6272,5895.0
2794,30,Other,1,Mid,1,0.0,0,1286.97,25,389.59,0,19.43,0.4312,0.6269,0.4956,0.1696,0.1502,0.0159,2.67,0.1465,0,11.73,6,0.2488,0,0.166,0.7536,118,0,Casual,0.3109,0.6211,0.0667,0.0013,1,3,0.7123,3700.96
2795,37,Female,1,Low,0,6654.73,5,1499.84,68,1214.25,1,47.32,0.4768,0.1978,0.439,0.1723,0.1754,0.007,2.37,0.0497,0,7.8,8,0.0944,1,0.278,0.427,36,0,Casual,0.2283,0.592,0.0362,0.1435,1,1,0.4557,9403.34
2796,39,Female,2,Low,0,2161.85,3,880.49,118,118.12,0,21.43,0.211,0.6359,0.7917,0.2941,0.2182,0.0453,5.83,0.1198,2,3.61,0,0.46,0,0.1863,0.4102,216,2,Formal,0.2025,0.3905,0.2947,0.1124,1,2,0.484,3389.65
2797,25,Female,3,High,0,22845.64,13,1805.81,191,8967.4,5,20.36,0.1345,0.7287,0.797,0.1181,0.1204,0.0559,2.61,0.0,0,9.37,3,0.3293,1,0.2346,0.5344,210,2,Casual,0.1321,0.3897,0.4048,0.0734,4,11,0.4673,16710.75
2798,19,Male,1,Mid,0,4849.2,4,1423.52,270,636.82,1,40.04,0.4291,0.5039,0.3726,0.1026,0.0972,0.1086,3.2,0.1042,0,9.03,3,0.5579,0,0.1512,0.2208,55,3,Casual,0.4163,0.2886,0.0249,0.2702,2,4,0.6125,3673.72
2799,34,Female,2,Low,1,7188.59,5,1339.95,34,0.0,0,27.35,0.2015,0.6373,0.5223,0.0389,0.0508,0.1187,4.52,0.1191,1,4.74,5,0.6799,1,0.2567,0.3288,191,0,Formal,0.183,0.1571,0.6133,0.0466,2,3,0.4213,6689.93
2800,22,Female,2,Mid,0,13728.53,11,1303.13,107,438.34,1,43.97,0.2753,0.3716,0.6329,0.2793,0.2691,0.1535,5.96,0.1205,1,6.7,3,0.4882,1,0.2066,0.5065,116,1,Casual,0.5051,0.004,0.068,0.4229,2,3,0.7103,10325.44
2801,31,Other,3,Low,0,7401.37,7,770.0,275,645.46,0,19.16,0.3655,0.7346,0.3779,0.3187,0.2715,0.0702,6.16,0.3479,1,8.78,8,0.3416,1,0.2312,0.4915,123,1,Casual,0.3892,0.464,0.0898,0.057,6,5,0.113,8192.06
2802,21,Female,2,Mid,1,5382.82,2,1977.84,6,299.88,0,48.89,0.5554,0.2192,0.3845,0.3748,0.2566,0.0921,5.52,0.1155,0,5.5,1,0.0928,1,0.1266,0.6979,72,1,Casual,0.4859,0.1128,0.1975,0.2038,1,4,0.7252,6960.3
2803,37,Male,1,Mid,0,6441.17,5,1596.71,35,5811.77,4,16.38,0.4411,0.6678,0.8183,0.1694,0.1326,0.2901,3.09,0.0949,1,10.08,3,0.1712,1,0.0976,0.2116,84,0,Casual,0.1276,0.471,0.2899,0.1116,3,3,0.1856,7191.42
2804,23,Female,1,High,0,7120.1,5,1513.5,166,142.29,0,33.3,0.1661,0.5558,0.7415,0.1829,0.2538,0.1203,4.26,0.188,1,8.28,4,0.3082,1,0.0946,0.2951,145,1,Casual,0.2468,0.6183,0.0854,0.0495,1,3,0.3966,6963.45
2805,27,Male,2,Low,0,1912.37,4,709.27,300,1975.75,2,20.99,0.2542,0.7481,0.3146,0.1073,0.102,0.1102,2.74,0.0499,0,3.13,5,0.6114,0,0.1072,0.5037,113,1,Formal,0.1915,0.7134,0.0264,0.0687,3,2,0.2603,2400.67
2806,27,Male,1,Low,0,9680.22,4,2513.24,153,345.77,0,27.51,0.1936,0.6403,0.3398,0.1492,0.157,0.066,5.75,0.1256,0,5.86,2,0.5983,0,0.096,0.4259,234,5,Casual,0.1447,0.3079,0.0944,0.453,3,6,0.228,8455.35
2807,18,Male,3,High,0,23526.85,15,1590.67,216,8105.03,5,40.84,0.3427,0.4052,0.6344,0.1272,0.1551,0.1707,5.97,0.2444,0,5.07,3,0.9161,1,0.106,0.4564,45,1,Casual,0.3671,0.1608,0.0889,0.3832,8,4,0.3185,14963.21
2808,38,Female,3,High,0,13364.53,9,1859.3,181,1166.89,1,20.12,0.251,0.7015,0.8032,0.2163,0.2325,0.0569,4.04,0.0941,0,2.49,0,0.5587,0,0.2096,0.7428,83,1,Festive,0.321,0.4147,0.14,0.1243,1,2,0.6257,11937.66
2809,39,Male,3,Low,1,2581.96,0,1076.35,0,179.88,0,45.64,0.3962,0.4245,0.6816,0.1023,0.1812,0.0812,5.54,0.0813,1,3.34,4,0.7908,0,0.2578,0.7361,240,3,Casual,0.5909,0.0295,0.0137,0.3658,5,3,0.1295,4066.29
2810,28,Male,1,Mid,1,9337.3,5,1484.9,20,2975.03,2,35.51,0.3092,0.3591,0.4156,0.1062,0.1396,0.1699,3.87,0.1819,1,9.14,5,0.505,1,0.1618,0.1804,110,1,Festive,0.4676,0.1674,0.2953,0.0698,3,1,0.7945,11363.56
2811,23,Male,2,High,0,5118.81,3,2008.53,87,5405.12,3,9.29,0.2778,0.7694,0.4622,0.3493,0.3192,0.1488,5.25,0.0851,1,6.64,6,0.0679,1,0.0809,0.1314,151,1,Casual,0.4069,0.1464,0.1217,0.325,1,1,0.2922,6355.87
2812,27,Female,2,Mid,0,17325.87,9,1862.51,59,6248.31,4,24.54,0.1926,0.6018,0.2471,0.121,0.1144,0.0166,6.96,0.1736,2,4.17,2,0.1887,0,0.1062,0.395,108,0,Casual,0.3225,0.281,0.1601,0.2365,4,2,0.5568,10932.37
2813,25,Female,1,Mid,0,4860.92,3,1716.85,158,1526.95,1,29.24,0.1643,0.618,0.8599,0.25,0.1973,0.2164,3.79,0.2048,3,2.29,0,0.661,0,0.1724,0.5925,28,0,Formal,0.3346,0.3068,0.3371,0.0215,3,1,0.6272,5576.35
2814,29,Male,1,Mid,0,8131.78,5,1489.42,252,0.0,0,29.86,0.3802,0.4795,0.2512,0.0163,0.0467,0.1787,3.91,0.0962,0,3.75,1,0.2944,1,0.2655,0.3973,98,1,Festive,0.1274,0.1872,0.4654,0.22,1,2,0.6248,8463.93
2815,27,Male,1,High,1,3531.83,1,2088.88,4,711.27,0,18.08,0.498,0.615,0.5826,0.3841,0.2796,0.2824,2.7,0.1434,1,8.43,3,0.5313,1,0.0731,0.4192,226,1,Formal,0.336,0.5838,0.0127,0.0674,2,1,0.3953,4959.24
2816,22,Female,2,Mid,0,12516.6,10,1314.94,134,2460.9,2,21.86,0.3903,0.6713,0.4807,0.0995,0.085,0.0334,3.11,0.0725,1,8.77,6,0.3351,1,0.2025,0.4088,104,0,Formal,0.3279,0.3687,0.2914,0.012,2,4,0.4709,14590.33
2817,38,Male,3,Low,0,3797.95,4,1135.41,187,672.4,0,15.58,0.0874,0.788,0.8255,0.2019,0.1923,0.1607,4.03,0.0507,1,9.27,8,0.3683,1,0.2383,0.4485,50,3,Formal,0.1354,0.6102,0.216,0.0384,2,5,0.437,6190.28
2818,27,Female,3,Mid,0,6930.62,4,1807.08,167,1485.97,1,43.36,0.219,0.4019,0.7938,0.1945,0.1314,0.0854,3.66,0.0594,2,5.19,5,0.5356,1,0.1607,0.2379,126,3,Casual,0.275,0.4799,0.1654,0.0796,2,3,0.7304,5153.97
2819,44,Male,1,Mid,0,0.0,2,897.08,290,0.0,0,10.46,0.5412,0.844,0.3121,0.0746,0.0832,0.1918,4.14,0.1701,1,3.59,2,0.0897,0,0.189,0.7494,115,3,Formal,0.6584,0.0614,0.1411,0.1391,3,1,0.353,1900.56
2820,30,Female,2,Mid,0,6750.59,4,1310.91,285,4388.13,3,10.67,0.1616,0.8878,0.4652,0.0428,0.0507,0.2735,5.01,0.1178,0,5.97,2,0.3715,1,0.0742,0.2769,117,4,Casual,0.8124,0.059,0.0776,0.051,2,5,0.3555,6771.83
2821,26,Male,1,Low,1,7083.24,5,1224.73,11,1063.73,0,19.48,0.2487,0.6252,0.5828,0.2205,0.1871,0.0312,3.02,0.0251,2,9.46,5,0.4327,0,0.0749,0.5017,116,1,Casual,0.2131,0.6182,0.0176,0.1512,4,7,0.232,9929.34
2822,27,Female,1,Mid,0,204.78,1,1875.17,217,2194.2,1,22.14,0.1451,0.6881,0.6046,0.1558,0.1499,0.2081,2.52,0.0427,2,11.13,7,0.2598,1,0.1969,0.469,1,0,Casual,0.6434,0.2092,0.0851,0.0624,5,1,0.7802,3508.64
2823,26,Male,1,Mid,0,6405.26,5,1199.24,72,2696.49,2,21.52,0.1408,0.6541,0.4108,0.0775,0.1727,0.2524,1.0,0.0275,3,7.62,4,0.2261,1,0.0883,0.2593,15,0,Casual,0.3476,0.1772,0.2462,0.229,1,1,0.4336,5971.82
2824,28,Female,2,High,0,3931.95,2,1405.94,114,344.08,0,25.59,0.0568,0.6753,0.7981,0.1384,0.1571,0.1326,5.36,0.1959,2,8.03,6,0.5257,1,0.1734,0.5398,136,0,Casual,0.1169,0.0777,0.5211,0.2843,3,6,0.3537,4319.86
2825,31,Other,2,Mid,0,6049.85,4,1287.23,281,487.33,0,39.45,0.4237,0.4358,0.4602,0.0594,0.055,0.0907,5.77,0.1361,0,7.69,0,0.4575,0,0.1975,0.4579,137,1,Casual,0.309,0.4483,0.201,0.0417,2,3,0.7416,5991.49
2826,20,Female,3,Mid,0,8617.03,7,1271.69,21,947.06,1,19.41,0.4016,0.6408,0.675,0.1587,0.1669,0.0248,3.27,0.1626,0,7.79,2,0.4742,1,0.0555,0.1401,106,1,Casual,0.4314,0.0862,0.1628,0.3196,2,3,0.4403,10244.71
2827,21,Female,3,Mid,0,8562.47,8,1142.98,24,3880.9,4,22.03,0.2712,0.6941,0.5695,0.1055,0.1308,0.177,5.8,0.1299,0,7.49,4,0.5827,1,0.0518,0.613,164,0,Formal,0.1973,0.3173,0.4343,0.0511,4,6,0.1139,10148.66
2828,35,Male,1,Low,0,645.27,3,1116.31,273,480.67,0,34.89,0.4348,0.5425,0.138,0.0212,0.0486,0.0818,2.08,0.1699,1,3.56,3,0.5525,0,0.2224,0.3877,47,0,Casual,0.3642,0.2024,0.2705,0.1629,1,1,0.2957,2054.1
2829,33,Female,2,Mid,1,4790.1,3,1402.33,28,346.4,1,43.93,0.482,0.3207,0.9283,0.2567,0.1854,0.2021,2.25,0.146,1,8.32,4,0.3348,0,0.2167,0.2141,118,2,Casual,0.5692,0.2927,0.0788,0.0593,2,4,0.4655,6031.74
2830,18,Female,1,Low,1,1765.98,0,1431.55,18,0.0,0,35.96,0.34,0.4844,0.8293,0.2366,0.1525,0.2253,4.87,0.3747,4,7.02,1,0.1026,0,0.1436,0.4966,157,0,Formal,0.2372,0.5015,0.1298,0.1315,1,3,0.8021,4702.76
2831,33,Male,2,Mid,0,7966.32,7,1199.68,20,690.77,1,6.1,0.1953,0.7953,0.8368,0.3565,0.264,0.135,3.14,0.0281,1,6.18,5,0.1484,0,0.3165,0.4962,30,0,Casual,0.3183,0.0895,0.5332,0.059,4,3,0.3842,9571.74
2832,36,Female,2,Mid,0,17131.75,10,2046.77,222,4546.63,2,28.66,0.382,0.6119,0.6756,0.2521,0.1942,0.0131,3.24,0.2148,1,8.07,5,0.6147,1,0.1341,0.3194,152,3,Casual,0.0447,0.3084,0.5678,0.0791,3,6,0.7049,11506.86
2833,31,Female,1,Low,0,2390.85,3,690.12,59,0.0,0,41.0,0.2256,0.3469,1.0,0.1503,0.0964,0.1524,3.64,0.1474,2,2.71,3,0.5314,0,0.1261,0.6401,72,1,Festive,0.0621,0.4946,0.4123,0.031,5,4,0.7305,4957.19
2834,18,Female,1,Mid,1,4715.73,3,1075.01,40,3801.62,3,7.54,0.3572,0.8606,0.4112,0.29,0.1825,0.2116,1.0,0.0816,1,4.74,3,0.329,1,0.2266,0.6786,35,0,Formal,0.3215,0.0856,0.4889,0.1039,3,1,0.4208,6955.85
2835,18,Female,1,High,0,15751.54,6,2941.42,67,5127.16,2,28.12,0.2852,0.6583,0.3756,0.14,0.113,0.1339,1.59,0.065,1,8.76,2,0.1302,0,0.2752,0.4174,194,2,Casual,0.2009,0.0236,0.5685,0.2069,2,3,0.4086,13106.68
2836,29,Female,1,Low,0,11992.45,10,1286.38,67,4682.73,3,24.82,0.1472,0.6015,0.4332,0.0231,0.058,0.0838,2.48,0.0714,1,9.23,1,0.5152,1,0.1223,0.4304,146,2,Casual,0.2568,0.6863,0.0314,0.0255,8,4,0.2727,7987.93
2837,44,Female,3,High,1,1966.52,0,1684.96,6,663.29,0,49.01,0.2664,0.3103,0.4155,0.1438,0.1571,0.0223,6.0,0.1468,0,6.34,9,0.5503,0,0.2019,0.25,219,1,Casual,0.4875,0.3373,0.0769,0.0983,3,1,0.4516,3349.44
2838,25,Male,1,Low,0,6933.21,5,1563.63,2,1917.83,1,31.53,0.5411,0.546,0.669,0.2136,0.2219,0.1074,1.5,0.0,0,4.68,2,0.4921,1,0.1115,0.4043,10,0,Casual,0.0257,0.5165,0.3617,0.0961,4,1,0.2356,5609.87
2839,34,Male,2,Low,0,2324.04,7,227.2,266,1368.64,2,33.87,0.3357,0.4634,0.672,0.3274,0.3386,0.2948,4.72,0.0959,0,3.83,3,0.4102,0,0.1289,0.5089,196,2,Casual,0.4033,0.4817,0.0499,0.065,2,1,0.0845,3052.34
2840,24,Male,3,Mid,0,5618.58,4,2087.16,97,1000.33,0,39.56,0.3532,0.4082,0.5419,0.193,0.1726,0.0317,5.91,0.3359,2,3.35,4,0.7418,0,0.1245,0.0615,196,1,Casual,0.1405,0.3655,0.2215,0.2725,1,1,0.3275,4976.99
2841,43,Female,2,Low,0,8584.33,5,1647.0,3,1509.1,1,0.21,0.2003,0.9626,0.4889,0.1418,0.1199,0.0775,3.43,0.1489,1,7.81,9,0.1678,1,0.0762,0.3942,88,0,Festive,0.2834,0.4383,0.2706,0.0076,2,1,0.5937,10464.53
2842,29,Male,2,High,0,9772.87,10,1025.71,298,2115.32,3,33.6,0.5172,0.5295,0.4623,0.3021,0.2372,0.0988,5.41,0.2317,0,6.14,4,0.412,1,0.2707,0.5104,204,2,Formal,0.4657,0.0997,0.2431,0.1916,4,3,0.3624,10348.23
2843,19,Male,3,Mid,1,5395.23,2,1983.27,14,0.0,0,20.37,0.0907,0.7714,0.4873,0.1612,0.134,0.0992,3.0,0.1017,0,6.63,2,0.5151,1,0.159,0.4368,172,3,Formal,0.0131,0.2306,0.0985,0.6578,1,3,0.5257,7491.97
2844,22,Male,1,Mid,0,13346.03,11,1252.89,52,1740.85,1,16.74,0.5116,0.6125,0.6023,0.0672,0.0931,0.1967,4.71,0.1298,1,6.15,5,0.797,0,0.085,0.1199,178,4,Formal,0.3702,0.3273,0.1831,0.1195,1,3,0.2239,11473.08
2845,22,Male,1,Mid,0,2405.48,2,1222.47,43,761.58,0,23.88,0.2647,0.6529,0.4595,0.0646,0.049,0.2109,4.03,0.1338,3,5.02,5,0.4097,1,0.1019,0.3997,81,0,Formal,0.5259,0.2643,0.0318,0.178,7,4,0.8752,4224.46
2846,30,Female,2,Mid,0,31031.34,18,1954.82,93,7147.26,4,25.68,0.5529,0.5536,0.7174,0.3391,0.2472,0.0745,4.87,0.0968,0,5.63,4,0.1987,1,0.1328,0.3165,0,0,Casual,0.3638,0.3724,0.0815,0.1823,2,7,0.3346,18164.69
2847,23,Male,2,Mid,0,1116.11,3,884.66,14,0.0,0,31.3,0.1045,0.5364,0.4771,0.249,0.1546,0.3811,2.66,0.1073,1,6.94,5,0.3699,1,0.2331,0.414,161,1,Festive,0.3156,0.1873,0.045,0.4521,4,1,0.8459,4823.91
2848,25,Male,2,Mid,0,266.62,2,1047.64,334,0.0,0,36.64,0.2795,0.4705,0.6476,0.2719,0.2195,0.3749,3.9,0.1353,0,3.97,3,0.6971,0,0.2235,0.3653,173,3,Formal,0.4144,0.3651,0.0712,0.1493,1,1,0.3079,1497.08
2849,45,Female,1,Mid,0,2807.34,2,1881.34,291,0.0,0,43.25,0.4202,0.3071,0.7864,0.078,0.0974,0.2674,5.22,0.2783,0,4.04,5,0.4133,0,0.0646,0.2265,100,2,Formal,0.2037,0.4155,0.2261,0.1547,1,2,0.3346,3216.67
2850,24,Male,2,Mid,0,9479.73,10,1031.68,3,210.17,0,20.1,0.1674,0.7007,0.6799,0.2885,0.2538,0.0385,4.06,0.2765,1,7.03,4,0.6476,1,0.2294,0.2657,141,0,Casual,0.0874,0.3645,0.2314,0.3167,5,6,0.6008,8075.06
2851,30,Male,2,Mid,0,9930.06,6,1848.02,93,5471.27,3,27.75,0.1868,0.552,0.5159,0.174,0.1403,0.1054,4.17,0.0471,0,4.42,5,0.2045,1,0.1148,0.4542,74,2,Casual,0.4751,0.3004,0.1238,0.1007,3,5,0.4917,8093.0
2852,27,Male,3,Mid,0,7449.52,9,803.53,307,724.01,0,1.09,0.232,0.9383,0.9448,0.1361,0.1438,0.1662,2.11,0.1618,3,3.64,1,0.387,0,0.0833,0.2672,64,0,Casual,0.3173,0.1308,0.5077,0.0442,1,5,0.7214,7116.95
2853,29,Female,1,Mid,1,7929.6,6,1693.5,14,1995.78,2,19.09,0.2895,0.5818,0.7416,0.3612,0.275,0.0653,3.45,0.0681,1,9.24,1,0.5766,0,0.2281,0.4081,117,2,Casual,0.3925,0.2008,0.0888,0.3179,2,2,0.4398,9921.21
2854,34,Male,1,Low,0,3523.73,6,870.87,333,2467.31,3,32.19,0.0884,0.6039,0.6311,0.134,0.1323,0.0765,4.02,0.1274,1,3.47,3,0.6587,0,0.1542,0.3423,70,0,Formal,0.4371,0.447,0.0625,0.0534,1,2,0.212,3141.15
2855,18,Female,3,Mid,1,2797.39,2,1135.44,19,661.18,1,35.68,0.6023,0.3624,0.7124,0.1947,0.1574,0.0651,6.34,0.1127,1,5.67,3,0.4968,0,0.2851,0.1807,264,3,Festive,0.027,0.2089,0.4321,0.3319,3,2,0.4583,4294.55
2856,30,Female,2,Mid,0,12486.2,6,1982.11,61,0.0,0,55.19,0.3402,0.1319,0.6265,0.1188,0.1355,0.1457,4.28,0.115,0,4.5,1,0.2389,0,0.1666,0.6405,161,1,Formal,0.3037,0.596,0.0275,0.0728,1,2,0.3064,14038.88
2857,26,Female,1,Low,1,7213.07,5,1537.22,8,498.76,0,25.84,0.4989,0.4653,0.3491,0.0398,0.0529,0.5345,2.5,0.1091,0,3.66,0,0.1482,0,0.0496,0.3099,104,3,Casual,0.0644,0.3503,0.4827,0.1027,5,4,0.7325,8360.27
2858,30,Male,1,Mid,0,22816.05,13,2011.09,58,4776.02,2,19.93,0.3236,0.6528,0.7368,0.1901,0.2264,0.5605,1.69,0.1671,3,11.2,4,0.4711,1,0.1088,0.6858,78,1,Casual,0.3971,0.3363,0.1715,0.0951,4,6,0.9087,19439.18
2859,27,Female,2,Mid,0,4036.26,3,1398.9,75,1011.55,1,26.72,0.1454,0.6317,0.28,0.0706,0.0754,0.2676,4.41,0.0733,0,5.55,2,0.299,1,0.0824,0.1731,56,0,Casual,0.5679,0.1439,0.1311,0.1571,3,4,0.3738,5365.28
2860,27,Female,2,Low,0,26211.42,9,3104.48,275,5334.99,2,25.89,0.1094,0.6992,0.5002,0.126,0.1451,0.1468,3.35,0.0378,0,0.0,0,0.3315,0,0.1085,0.4189,116,2,Casual,0.1264,0.0773,0.085,0.7113,4,5,0.4125,15590.32
2861,31,Male,2,High,0,30060.56,9,3399.09,85,3013.27,1,17.52,0.1594,0.7014,0.6354,0.0885,0.1185,0.1843,1.79,0.1653,1,10.59,6,0.1859,1,0.1387,0.5377,314,4,Casual,0.0216,0.0746,0.4895,0.4144,4,7,0.3248,18548.99
2862,25,Female,3,High,0,8996.81,6,1427.63,204,3053.32,2,32.76,0.1836,0.6041,0.2763,0.2972,0.2275,0.0496,4.42,0.0822,0,3.2,4,0.4261,0,0.2242,0.449,248,2,Casual,0.3284,0.3122,0.1152,0.2442,6,1,0.6438,6740.87
2863,45,Male,1,High,1,8081.67,6,1379.68,18,873.06,1,14.43,0.3193,0.6983,0.4786,0.2336,0.1767,0.0613,1.6,0.0019,2,4.0,1,0.5686,0,0.0718,0.5359,155,0,Casual,0.267,0.0584,0.2234,0.4512,5,1,0.5053,7310.82
2864,21,Male,1,Low,0,10594.24,6,1783.71,134,4460.33,3,32.68,0.4358,0.4464,0.4694,0.1614,0.1288,0.0529,3.61,0.1066,2,7.72,8,0.5077,1,0.131,0.4977,161,2,Casual,0.0587,0.3576,0.0806,0.5031,3,3,0.2862,8439.87
2865,41,Male,2,Mid,1,1111.91,2,815.49,32,0.0,0,29.5,0.7604,0.4743,0.6501,0.2197,0.2139,0.0129,4.73,0.0653,0,6.32,6,0.5879,1,0.326,0.1629,122,0,Casual,0.2399,0.5039,0.2167,0.0395,2,1,0.8225,3810.29
2866,19,Male,3,Mid,1,8533.19,5,1475.97,19,1312.87,1,31.14,0.2735,0.5085,0.5253,0.1188,0.1419,0.6507,3.72,0.1109,0,10.67,6,0.4328,1,0.1116,0.1967,102,2,Festive,0.6541,0.0563,0.2473,0.0423,5,1,0.656,9068.36
2867,27,Male,1,Mid,0,9198.77,7,1299.47,158,1896.93,2,34.89,0.5218,0.4093,0.3414,0.009,0.0244,0.0524,2.49,0.0408,0,4.08,1,0.5062,0,0.1484,0.3019,191,3,Festive,0.1233,0.3941,0.4757,0.007,2,3,0.1988,7874.91
2868,31,Female,2,Mid,1,665.89,1,1150.89,6,444.01,0,42.99,0.2445,0.3646,0.9619,0.2488,0.2035,0.0243,4.09,0.117,0,6.71,3,0.4523,1,0.2077,0.5172,69,4,Formal,0.4627,0.3372,0.0878,0.1123,3,1,0.6171,3138.78
2869,22,Female,1,Mid,0,5988.86,4,1312.05,304,183.3,0,28.57,0.1566,0.565,0.9197,0.2168,0.1685,0.2489,4.52,0.2064,0,7.79,3,0.1856,1,0.139,0.4189,130,1,Casual,0.8406,0.0823,0.0424,0.0346,4,1,0.3119,5888.5
2870,21,Male,1,Mid,0,7688.93,7,1318.84,354,684.6,0,28.52,0.0502,0.6581,0.1858,0.2022,0.1684,0.1692,2.58,0.0005,0,9.97,2,0.4565,0,0.1468,0.4696,106,1,Casual,0.2404,0.3353,0.1923,0.232,4,1,0.3972,9037.37
