Unique_id,AD_ID,Air Date,Air Time,Time Zone,Client Product Code,Product ID,Length,Network ID,Network Name,Network Type,Network DMA,Network Feed,HH Impressions,HH Ratings,Spot Cost,Spot Cost Discounted
SPYMYA60B004416500.261805555555556,SPYMYA60B004,1/11/2014,6:17 AM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,113,0.1,75,71.25
MYSPYR60A005416500.265972222222222,MYSPYR60A005,1/11/2014,6:23 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
SPYMYA60B004416500.282638888888889,SPYMYA60B004,1/11/2014,6:47 AM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,107,0.09,75,71.25
MYSPYR60A005416500.308333333333333,MYSPYR60A005,1/11/2014,7:24 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
SPYMYA2ME002H416500.321527777777778,SPYMYA2ME002H,1/11/2014,7:43 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,326,0.28,50,47.5
SPYMYA2MC072416500.323611111111111,SPYMYA2MC072,1/11/2014,7:46 AM,EST,MSDR02,SPYMYA,120,CLOO,CLOO,Cable,National,L,107,0.09,25,23.75
SPYMYA60C001H416500.343055555555556,SPYMYA60C001H,1/11/2014,8:14 AM,EST,MSDR02,SPYMYA,60,TOON,Cartoon Network,Cable,National,D,801,0.69,800,760
SPYMYA60D001H416500.36875,SPYMYA60D001H,1/11/2014,8:51 AM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,63,0.05,40,38
SPYMYA2MC027416500.379861111111111,SPYMYA2MC027,1/11/2014,9:07 AM,EST,MSDR02,SPYMYA,120,SPMN,Sportsman,Cable, ,L,,,75,71.25
SPYMYA60C001H416500.382638888888889,SPYMYA60C001H,1/11/2014,9:11 AM,EST,MSDR02,SPYMYA,60,TOON,Cartoon Network,Cable,National,D,1102,0.95,800,760
MYSPYR60A004416500.400694444444444,MYSPYR60A004,1/11/2014,9:37 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
SPYMYA60D001H416500.403472222222222,SPYMYA60D001H,1/11/2014,9:41 AM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,174,0.15,40,38
MYSPYR60A004416500.413194444444444,MYSPYR60A004,1/11/2014,9:55 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
SPYMYA2ME010416500.440277777777778,SPYMYA2ME010,1/11/2014,10:34 AM,EST,MSDR02,SPYMYA,120,TNNK,TeenNick,Broadcast,National,L,216,0.19,250,237.5
SPYMYA60D001H416500.485416666666667,SPYMYA60D001H,1/11/2014,11:39 AM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,124,0.11,40,38
SPYMYA2ME010416500.4875,SPYMYA2ME010,1/11/2014,11:42 AM,EST,MSDR02,SPYMYA,120,TNNK,TeenNick,Broadcast,National,L,239,0.21,250,237.5
SPYMYA60B008416500.529166666666667,SPYMYA60B008,1/11/2014,12:42 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,113,0.1,125,118.75
SPYMYA60C006416500.540277777777778,SPYMYA60C006,1/11/2014,12:58 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,219,0.19,100,95
SPYMYA60C002H416500.54375,SPYMYA60C002H,1/11/2014,1:03 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,387,0.33,175,166.25
SPYMYA60D001H416500.570833333333333,SPYMYA60D001H,1/11/2014,1:42 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,67,0.06,45,42.75
SPYMYA60B019416500.575,SPYMYA60B019,1/11/2014,1:48 PM,EST,MSDR02,SPYMYA,60,DIYLOC,DIY Local,Cable,National,L,268,0.23,25,23.75
SPYMYA60B008416500.579166666666667,SPYMYA60B008,1/11/2014,1:54 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,113,0.1,125,118.75
SPYMYA60D001H416500.590972222222222,SPYMYA60D001H,1/11/2014,2:11 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,85,0.07,45,42.75
SPYMYA2MC005416500.590972222222222,SPYMYA2MC005,1/11/2014,2:11 PM,EST,MSDR02,SPYMYA,120,WLNY,WLNY-TV,Broadcast,NEW YORK,,,,100,95
SPYMYA60B008416500.598611111111111,SPYMYA60B008,1/11/2014,2:22 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,52,0.04,125,118.75
SPYMYA60D001H416500.606944444444444,SPYMYA60D001H,1/11/2014,2:34 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,85,0.07,45,42.75
SPYMYA60D001H416500.61875,SPYMYA60D001H,1/11/2014,2:51 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,85,0.07,45,42.75
SPYMYA2MC027416500.659722222222222,SPYMYA2MC027,1/11/2014,3:50 PM,EST,MSDR02,SPYMYA,120,SPMN,Sportsman,Cable, ,L,,,75,71.25
MYSPYR60A004416500.673611111111111,MYSPYR60A004,1/11/2014,4:10 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
SPYMYA60D001H416500.693055555555556,SPYMYA60D001H,1/11/2014,4:38 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,99,0.09,45,42.75
SPYMYA2MC005416500.704166666666667,SPYMYA2MC005,1/11/2014,4:54 PM,EST,MSDR02,SPYMYA,120,WLNY,WLNY-TV,Broadcast,NEW YORK,,,,100,95
SPYMYA60C002H416500.720833333333333,SPYMYA60C002H,1/11/2014,5:18 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,258,0.22,175,166.25
SPYMYA2MC061416500.740277777777778,SPYMYA2MC061,1/11/2014,5:46 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA2MC014416500.744444444444444,SPYMYA2MC014,1/11/2014,5:52 PM,EST,MSDR02,SPYMYA,120,GSN,GSN,Cable,National,L,296,0.26,2200,2090
MYSPYR60A004416500.764583333333333,MYSPYR60A004,1/11/2014,6:21 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
SPYMYA60C006416500.76875,SPYMYA60C006,1/11/2014,6:27 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,93,0.08,100,95
SPYMYA2MC063416500.784027777777778,SPYMYA2MC063,1/11/2014,6:49 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,20,19
SPYMYA2MC088416500.784722222222222,SPYMYA2MC088,1/11/2014,6:50 PM,EST,MSDR02,SPYMYA,120,NECN,NECN,Cable,BOSTON (MANCHESTER),,,,50,47.5
SPYMYA2MC025416500.793055555555556,SPYMYA2MC025,1/11/2014,7:02 PM,EST,MSDR02,SPYMYA,120,LOGO,Logo,Cable,National,D,58,0.05,125,118.75
SPYMYA2MC063416500.81875,SPYMYA2MC063,1/11/2014,7:39 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,20,19
SPYMYA60B008416500.825694444444444,SPYMYA60B008,1/11/2014,7:49 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,112,0.1,125,118.75
SPYMYA2MC061416500.83125,SPYMYA2MC061,1/11/2014,7:57 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA60B014416500.850694444444445,SPYMYA60B014,1/11/2014,8:25 PM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,177,0.15,40,38
SPYMYA2MC063416500.856944444444444,SPYMYA2MC063,1/11/2014,8:34 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,20,19
SPYMYA60C006416500.861805555555556,SPYMYA60C006,1/11/2014,8:41 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,54,0.05,100,95
SPYMYA2MC029416500.875694444444444,SPYMYA2MC029,1/11/2014,9:01 PM,EST,MSDR02,SPYMYA,120,WSBK,WSBK,Cable,BOSTON (MANCHESTER),,,,75,71.25
SPYMYA60C002H416500.877777777777778,SPYMYA60C002H,1/11/2014,9:04 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,254,0.22,150,142.5
SPYMYA2MC027416500.878472222222222,SPYMYA2MC027,1/11/2014,9:05 PM,EST,MSDR02,SPYMYA,120,SPMN,Sportsman,Cable, ,L,,,75,71.25
SPYMYA60C006416500.882638888888889,SPYMYA60C006,1/11/2014,9:11 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,47,0.04,100,95
SPYMYA60B008416500.909027777777778,SPYMYA60B008,1/11/2014,9:49 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,92,0.08,125,118.75
SPYMYA2MC026416500.911111111111111,SPYMYA2MC026,1/11/2014,9:52 PM,EST,MSDR02,SPYMYA,120,RLTV,RLTV,Cable,National,,,,15,14.25
SPYMYA2MC088416500.915277777777778,SPYMYA2MC088,1/11/2014,9:58 PM,EST,MSDR02,SPYMYA,120,NECN,NECN,Cable,BOSTON (MANCHESTER),,,,50,47.5
SPYMYA2MC061416500.929166666666667,SPYMYA2MC061,1/11/2014,10:18 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA2MC005416500.932638888888889,SPYMYA2MC005,1/11/2014,10:23 PM,EST,MSDR02,SPYMYA,120,WLNY,WLNY-TV,Broadcast,NEW YORK,,,,100,95
SPYMYA2MC088416500.941666666666667,SPYMYA2MC088,1/11/2014,10:36 PM,EST,MSDR02,SPYMYA,120,NECN,NECN,Cable,BOSTON (MANCHESTER),,,,50,47.5
SPYMYA2MC061416500.976388888888889,SPYMYA2MC061,1/11/2014,11:26 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA60C002H416500.988888888888889,SPYMYA60C002H,1/11/2014,11:44 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,150,0.13,150,142.5
SPYMYA60B014416510.0152777777777778,SPYMYA60B014,1/12/2014,12:22 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,,,15,14.25
MYSPYR60A004416510.0236111111111111,MYSPYR60A004,1/12/2014,12:34 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,5,4.75
SPYMYA2MC072416510.0479166666666667,SPYMYA2MC072,1/12/2014,1:09 AM,EST,MSDR02,SPYMYA,120,CLOO,CLOO,Cable,National,L,188,0.16,25,23.75
SPYMYA60B014416510.09375,SPYMYA60B014,1/12/2014,2:15 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,100,0.09,10,9.5
MYSPYR60A004416510.107638888888889,MYSPYR60A004,1/12/2014,2:35 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,5,4.75
SPYMYA60B014416510.110416666666667,SPYMYA60B014,1/12/2014,2:39 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,100,0.09,10,9.5
SPYMYA2MC061416510.115277777777778,SPYMYA2MC061,1/12/2014,2:46 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
SPYMYA60B014416510.174305555555556,SPYMYA60B014,1/12/2014,4:11 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,89,0.08,10,9.5
SPYMYA60C002H416510.177777777777778,SPYMYA60C002H,1/12/2014,4:16 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,345,0.3,15,14.25
SPYMYA2MC061416510.202083333333333,SPYMYA2MC061,1/12/2014,4:51 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
SPYMYA60B004416510.203472222222222,SPYMYA60B004,1/12/2014,4:53 AM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,134,0.12,45,42.75
MYSPYR60A001416510.214583333333333,MYSPYR60A001,1/12/2014,5:09 AM,EST,MSDR02R,MYSPYR,60,CMT,CMT,Cable,National,D,21,0.02,40,38
SPYMYA60B014416510.217361111111111,SPYMYA60B014,1/12/2014,5:13 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,111,0.1,10,9.5
SPYMYA2ME002H416510.240277777777778,SPYMYA2ME002H,1/12/2014,5:46 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,330,0.29,20,19
SPYMYA60B004416510.240972222222222,SPYMYA60B004,1/12/2014,5:47 AM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,76,0.07,45,42.75
SPYMYA60B014416510.243055555555556,SPYMYA60B014,1/12/2014,5:50 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,111,0.1,10,9.5
SPYMYA2MC061416510.25625,SPYMYA2MC061,1/12/2014,6:09 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA60B004416510.261111111111111,SPYMYA60B004,1/12/2014,6:16 AM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,92,0.08,75,71.25
MYSPYR60A005416510.265277777777778,MYSPYR60A005,1/12/2014,6:22 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
SPYMYA60C002H416510.272916666666667,SPYMYA60C002H,1/12/2014,6:33 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,347,0.3,75,71.25
SPYMYA60B004416510.281944444444444,SPYMYA60B004,1/12/2014,6:46 AM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,84,0.07,75,71.25
SPYMYA2MC072416510.294444444444444,SPYMYA2MC072,1/12/2014,7:04 AM,EST,MSDR02,SPYMYA,120,CLOO,CLOO,Cable,National,L,69,0.06,25,23.75
SPYMYA60C004H416510.298611111111111,SPYMYA60C004H,1/12/2014,7:10 AM,EST,MSDR02,SPYMYA,60,HUB,HUB,Cable,National,L,66,0.06,200,190
SPYMYA60B014416510.301388888888889,SPYMYA60B014,1/12/2014,7:14 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,59,0.05,15,14.25
SPYMYA2MC072416510.322222222222222,SPYMYA2MC072,1/12/2014,7:44 AM,EST,MSDR02,SPYMYA,120,CLOO,CLOO,Cable,National,L,69,0.06,25,23.75
MYSPYR60A002416510.323611111111111,MYSPYR60A002,1/12/2014,7:46 AM,EST,MSDR02R,MYSPYR,60,ESQ,Esquire,Cable,National,D,9,0.01,40,38
MYSPYR60A005416510.327777777777778,MYSPYR60A005,1/12/2014,7:52 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
MYSPYR60A002416510.344444444444444,MYSPYR60A002,1/12/2014,8:16 AM,EST,MSDR02R,MYSPYR,60,ESQ,Esquire,Cable,National,D,8,0.01,40,38
SPYMYA60D001H416510.389583333333333,SPYMYA60D001H,1/12/2014,9:21 AM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,111,0.1,40,38
MYSPYR60A004416510.39375,MYSPYR60A004,1/12/2014,9:27 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
SPYMYA60B014416510.409722222222222,SPYMYA60B014,1/12/2014,9:50 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,123,0.11,40,38
SPYMYA60D001H416510.411111111111111,SPYMYA60D001H,1/12/2014,9:52 AM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,176,0.15,40,38
SPYMYA2ME010416510.420833333333333,SPYMYA2ME010,1/12/2014,10:06 AM,EST,MSDR02,SPYMYA,120,TNNK,TeenNick,Broadcast,National,L,213,0.18,250,237.5
SPYMYA60C002H416510.440972222222222,SPYMYA60C002H,1/12/2014,10:35 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,367,0.32,175,166.25
SPYMYA60D001H416510.445833333333333,SPYMYA60D001H,1/12/2014,10:42 AM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,187,0.16,40,38
SPYMYA60B014416510.453472222222222,SPYMYA60B014,1/12/2014,10:53 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,142,0.12,40,38
SPYMYA60A002416510.454861111111111,SPYMYA60A002,1/12/2014,10:55 AM,EST,MSDR02,SPYMYA,60,WGNA,WGN America,Cable,National,L,247,0.21,500,475
SPYMYA2MC025416510.45625,SPYMYA2MC025,1/12/2014,10:57 AM,EST,MSDR02,SPYMYA,120,LOGO,Logo,Cable,National,D,42,0.04,75,71.25
MYSPYR60A004416510.476388888888889,MYSPYR60A004,1/12/2014,11:26 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
SPYMYA60D001H416510.485416666666667,SPYMYA60D001H,1/12/2014,11:39 AM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,126,0.11,40,38
SPYMYA60A002416510.486805555555556,SPYMYA60A002,1/12/2014,11:41 AM,EST,MSDR02,SPYMYA,60,WGNA,WGN America,Cable,National,L,323,0.28,500,475
SPYMYA2ME010416510.488888888888889,SPYMYA2ME010,1/12/2014,11:44 AM,EST,MSDR02,SPYMYA,120,TNNK,TeenNick,Broadcast,National,L,241,0.21,250,237.5
SPYMYA60B014416510.493055555555556,SPYMYA60B014,1/12/2014,11:50 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,234,0.2,40,38
SPYMYA60B014416510.524305555555556,SPYMYA60B014,1/12/2014,12:35 PM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,170,0.15,40,38
SPYMYA60B008416510.530555555555556,SPYMYA60B008,1/12/2014,12:44 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,81,0.07,125,118.75
SPYMYA60D001H416510.535416666666667,SPYMYA60D001H,1/12/2014,12:51 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,65,0.06,45,42.75
SPYMYA2MC005416510.538888888888889,SPYMYA2MC005,1/12/2014,12:56 PM,EST,MSDR02,SPYMYA,120,WLNY,WLNY-TV,Broadcast,NEW YORK,,,,100,95
SPYMYA60B008416510.551388888888889,SPYMYA60B008,1/12/2014,1:14 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,86,0.07,125,118.75
SPYMYA60C006416510.561111111111111,SPYMYA60C006,1/12/2014,1:28 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,93,0.08,100,95
SPYMYA2MC026416510.570138888888889,SPYMYA2MC026,1/12/2014,1:41 PM,EST,MSDR02,SPYMYA,120,RLTV,RLTV,Cable,National,,,,15,14.25
SPYMYA60D001H416510.571527777777778,SPYMYA60D001H,1/12/2014,1:43 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,30,0.03,45,42.75
SPYMYA60B009416510.573611111111111,SPYMYA60B009,1/12/2014,1:46 PM,EST,MSDR02,SPYMYA,60,DAMLOC,Destination America Local,Cable,Local,L,118,0.1,60,57
SPYMYA60C002H416510.593055555555556,SPYMYA60C002H,1/12/2014,2:14 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,272,0.24,175,166.25
SPYMYA2MC026416510.603472222222222,SPYMYA2MC026,1/12/2014,2:29 PM,EST,MSDR02,SPYMYA,120,RLTV,RLTV,Cable,National,,,,15,14.25
SPYMYA2MC005416510.603472222222222,SPYMYA2MC005,1/12/2014,2:29 PM,EST,MSDR02,SPYMYA,120,WLNY,WLNY-TV,Broadcast,NEW YORK,,,,100,95
SPYMYA60B014416510.634722222222222,SPYMYA60B014,1/12/2014,3:14 PM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,99,0.09,40,38
SPYMYA2MC026416510.640277777777778,SPYMYA2MC026,1/12/2014,3:22 PM,EST,MSDR02,SPYMYA,120,RLTV,RLTV,Cable,National,,,,15,14.25
SPYMYA60B014416510.650694444444444,SPYMYA60B014,1/12/2014,3:37 PM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,99,0.09,40,38
SPYMYA60D001H416510.654166666666667,SPYMYA60D001H,1/12/2014,3:42 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,80,0.07,45,42.75
MYSPYR60A004416510.656944444444444,MYSPYR60A004,1/12/2014,3:46 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
MYSPYR60A004416510.659722222222222,MYSPYR60A004,1/12/2014,3:50 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
MYSPYR60A006416510.666666666666667,MYSPYR60A006,1/12/2014,4:00 PM,EST,MSDR02R,MYSPYR,60,WIZE,WizeBuys,Network,,,,,60,57
MYSPYR60A006416510.666666666666667,MYSPYR60A006,1/12/2014,4:00 PM,EST,MSDR02R,MYSPYR,60,WIZE,WizeBuys,Network,,,,,60,57
MYSPYR60A006416510.666666666666667,MYSPYR60A006,1/12/2014,4:00 PM,EST,MSDR02R,MYSPYR,60,WIZE,WizeBuys,Network,,,,,60,57
MYSPYR60A006416510.666666666666667,MYSPYR60A006,1/12/2014,4:00 PM,EST,MSDR02R,MYSPYR,60,WIZE,WizeBuys,Network,,,,,60,57
MYSPYR60A006416510.666666666666667,MYSPYR60A006,1/12/2014,4:00 PM,EST,MSDR02R,MYSPYR,60,WIZE,WizeBuys,Network,,,,,60,57
MYSPYR60A006416510.666666666666667,MYSPYR60A006,1/12/2014,4:00 PM,EST,MSDR02R,MYSPYR,60,WIZE,WizeBuys,Network,,,,,60,57
MYSPYR60A006416510.666666666666667,MYSPYR60A006,1/12/2014,4:00 PM,EST,MSDR02R,MYSPYR,60,WIZE,WizeBuys,Network,,,,,60,57
SPYMYA2ME014H416510.679861111111111,SPYMYA2ME014H,1/12/2014,4:19 PM,EST,MSDR02,SPYMYA,120,FAM,ABC Family,Cable,National,D,842,0.73,1000,950
SPYMYA2MC005416510.68125,SPYMYA2MC005,1/12/2014,4:21 PM,EST,MSDR02,SPYMYA,120,WLNY,WLNY-TV,Broadcast,NEW YORK,,,,100,95
SPYMYA2MC026416510.684722222222222,SPYMYA2MC026,1/12/2014,4:26 PM,EST,MSDR02,SPYMYA,120,RLTV,RLTV,Cable,National,,,,15,14.25
SPYMYA60C002H416510.688888888888889,SPYMYA60C002H,1/12/2014,4:32 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,294,0.25,175,166.25
SPYMYA60B009416510.689583333333333,SPYMYA60B009,1/12/2014,4:33 PM,EST,MSDR02,SPYMYA,60,DAMLOC,Destination America Local,Cable,Local,L,123,0.11,60,57
MYSPYR60A004416510.707638888888889,MYSPYR60A004,1/12/2014,4:59 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
SPYMYA2MC063416510.716666666666667,SPYMYA2MC063,1/12/2014,5:12 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,15,14.25
SPYMYA60D001H416510.727777777777778,SPYMYA60D001H,1/12/2014,5:28 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,81,0.07,45,42.75
SPYMYA2MC027416510.733333333333333,SPYMYA2MC027,1/12/2014,5:36 PM,EST,MSDR02,SPYMYA,120,SPMN,Sportsman,Cable, ,L,,,75,71.25
SPYMYA2MC063416510.738194444444444,SPYMYA2MC063,1/12/2014,5:43 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,15,14.25
SPYMYA2MC061416510.740972222222222,SPYMYA2MC061,1/12/2014,5:47 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA2MC005416510.741666666666667,SPYMYA2MC005,1/12/2014,5:48 PM,EST,MSDR02,SPYMYA,120,WLNY,WLNY-TV,Broadcast,NEW YORK,,,,100,95
SPYMYA60B008416510.747916666666667,SPYMYA60B008,1/12/2014,5:57 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,148,0.13,125,118.75
SPYMYA60D001H416510.754861111111111,SPYMYA60D001H,1/12/2014,6:07 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,81,0.07,45,42.75
SPYMYA60C006416510.759027777777778,SPYMYA60C006,1/12/2014,6:13 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,112,0.1,100,95
SPYMYA60B014416510.775694444444444,SPYMYA60B014,1/12/2014,6:37 PM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,130,0.11,40,38
SPYMYA2MC063416510.781944444444444,SPYMYA2MC063,1/12/2014,6:46 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,20,19
SPYMYA2MC061416510.789583333333333,SPYMYA2MC061,1/12/2014,6:57 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA60C006416510.804861111111111,SPYMYA60C006,1/12/2014,7:19 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,53,0.05,100,95
SPYMYA60D001H416510.814583333333333,SPYMYA60D001H,1/12/2014,7:33 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,72,0.06,40,38
SPYMYA60C002H416510.822222222222222,SPYMYA60C002H,1/12/2014,7:44 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,302,0.26,150,142.5
SPYMYA2MC063416510.827777777777778,SPYMYA2MC063,1/12/2014,7:52 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,20,19
SPYMYA2CBSH416510.833333333333333,SPYMYA2CBSH,1/12/2014,8:00 PM,EST,MSDR02,SPYMYA,120,CBS,CBS,Broadcast Station,National,,18418,15.91,4000,3800
SPYMYA60D001H416510.840972222222222,SPYMYA60D001H,1/12/2014,8:11 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,94,0.08,40,38
SPYMYA2MC063416510.845138888888889,SPYMYA2MC063,1/12/2014,8:17 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,20,19
SPYMYA60B014416510.854861111111111,SPYMYA60B014,1/12/2014,8:31 PM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,204,0.18,40,38
