AGE	CRED	MS	HEQ	INCOME	DEPC	MOB	MILEAGE	RESTYPE	GENDER	EMP_STA	RES_STA	DELINQ	NUMTR	MRTGI	MFDU	resp	female	HOME	CONDO	COOP	renter	emp1	emp2	msn	cuscode
45	556	U	70	50	N	Y	19.692	RENTER	F	1,2	1,2	0	3	N	1	1	1	0	0	0	1	1	0	0	7895
32	551	U	70	70	Y	Y	19.036	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	0	7896
39	573	M	70	30	Y	Y	18.677	HOME	M	1,2	1,2	0	3	Y	0	0	0	1	0	0	1	1	0	1	7897
49	554	M	30	20	Y	Y	18.657	RENTER	F	3+	1,2	0	0	N	1	0	1	0	0	0	1	0	1	1	7898
34	566	U	0.1	60	N	Y	13.902	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	0	7899
34	558	M	70	30	N	Y	14.435	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	7900
35	569	M	10	60	Y	N	9.809	RENTER	F	1,2	1,2	2	0	N	1	0	1	0	0	0	1	1	0	1	7901
32	592	U	50	60	N	Y	16.625	HOME	M	1,2	1,2	0	1	N	0	0	0	1	0	0	1	1	0	0	7902
30	577	M	90	30	N	Y	17.064	HOME	M	1,2	1,2	2	1	Y	0	0	0	1	0	0	1	1	0	1	7903
38	554	U	90	40	N	Y	2.812	HOME	F	1,2	1,2	1	0	Y	0	0	1	1	0	0	1	1	0	0	7904
41	558	M	10	60	Y	Y	8.051	HOME	F	1,2	1,2	0	0	U	0	0	1	1	0	0	1	1	0	1	7905
46	580	U	30	50	Y	Y	12.992	RENTER	F	1,2	1,2	1	1	N	1	0	1	0	0	0	1	1	0	0	7906
32	562	M	10	20	N	N	15.787	RENTER	F	1,2	1,2	0	2	N	1	0	1	0	0	0	1	1	0	1	7907
37	567	U	50	30	Y	Y	15.717	RENTER	M	1,2	1,2	2	1	N	1	0	0	0	0	0	1	1	0	0	7908
46	577	M	30	40	Y	Y	17.72	HOME	M	1,2	1,2	4	0	Y	0	0	0	1	0	0	1	1	0	1	7909
44	577	M	50	40	N	N	10.222	HOME	M	1,2	1,2	1	0	Y	0	0	0	1	0	0	1	1	0	1	7910
48	565	M	0.1	60	N	Y	5.983	HOME	M	1,2	1,2	1	1	N	0	1	0	1	0	0	1	1	0	1	7911
40	597	U	10	30	Y	Y	3.426	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	7912
47	598	M	30	30	N	Y	10.913	CONDO	F	1,2	1,2	0	2	N	1	0	1	0	1	0	1	1	0	1	7913
42	576	M	30	40	Y	Y	13.986	HOME	F	1,2	3+	0	0	U	0	0	1	1	0	0	1	1	0	1	7914
41	573	M	30	40	N	N	10.281	HOME	M	1,2	1,2	0	1	Y	0	0	0	1	0	0	1	1	0	1	7915
48	598	U	30	50	Y	Y	5.658	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	0	7916
42	567	M	70	40	N	Y	18.236	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	7917
32	573	U	10	30	N	Y	19.037	HOME	M	1,2	1,2	4	3	N	0	1	0	1	0	0	1	1	0	0	7918
34	565	U	70	50	N	N	17.538	HOME	M	1,2	1,2	0	2	U	0	0	0	1	0	0	1	1	0	0	7919
35	571	M	30	30	Y	N	14.558	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	7920
35	574	M	0.1	40	Y	Y	10.595	HOME	M	1,2	1,2	0	6	Y	0	0	0	1	0	0	1	1	0	1	7921
34	596	M	0.1	50	Y	Y	11.398	HOME	M	1,2	1,2	1	0	Y	0	1	0	1	0	0	1	1	0	1	7922
30	583	M	30	50	N	N	18.275	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	7923
31	570	U	10	40	Y	Y	17.964	HOME	M	1,2	1,2	0	4	Y	0	0	0	1	0	0	1	1	0	0	7924
47	578	U	50	40	Y	N	10.544	HOME	M	1,2	1,2	1	1	N	0	0	0	1	0	0	1	1	0	0	7925
34	594	M	30	60	N	Y	12.346	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	7926
38	588	X	10	20	Y	Y	14.094	HOME	F	1,2	1,2	2	0	N	0	0	1	1	0	0	1	1	0	0	7927
34	564	U	10	110	Y	N	7.559	RENTER	F	1,2	1,2	4	0	N	1	0	1	0	0	0	1	1	0	0	7928
47	590	M	50	50	N	Y	19.142	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	7929
32	576	U	50	40	Y	N	19.525	RENTER	M	3+	1,2	0	1	N	1	0	0	0	0	0	1	0	1	0	7930
47	598	M	70	40	Y	Y	15.911	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	1	7931
41	579	U	0.1	20	Y	Y	12.774	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	7932
35	598	M	10	20	Y	Y	0.941	COOP	M	1,2	1,2	4	0	Y	1	0	0	0	0	1	1	1	0	1	7933
42	572	U	30	30	Y	Y	11.897	RENTER	M	1,2	3+	2	0	N	1	0	0	0	0	0	1	1	0	0	7934
44	592	M	10	30	Y	N	4.195	RENTER	M	1,2	1,2	0	2	N	1	0	0	0	0	0	1	1	0	1	7935
31	575	M	30	40	Y	N	1.874	HOME	F	1,2	1,2	1	0	Y	0	0	1	1	0	0	1	1	0	1	7936
44	582	M	50	30	N	Y	19.741	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	7937
48	566	M	30	60	N	Y	4.15	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	7938
41	552	M	0.1	60	N	Y	11.586	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	7939
47	559	M	70	30	Y	Y	5.29	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	7940
41	562	M	70	40	N	N	11.283	HOME	F	1,2	1,2	1	3	Y	0	0	1	1	0	0	1	1	0	1	7941
36	592	U	50	20	N	Y	13.617	RENTER	F	1,2	3+	3	0	N	1	0	1	0	0	0	1	1	0	0	7942
37	550	U	70	60	N	N	15.193	HOME	F	1,2	1,2	0	2	Y	0	0	1	1	0	0	1	1	0	0	7943
47	591	U	30	60	Y	Y	5.555	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	0	7944
44	587	M	10	110	Y	Y	10.43	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	7945
43	559	M	10	50	Y	Y	4.583	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	1	7946
37	571	U	70	30	N	N	2.703	HOME	M	1,2	3+	0	2	Y	0	0	0	1	0	0	1	1	0	0	7947
39	577	M	10	40	N	Y	4.752	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	7948
46	556	M	70	20	N	N	9.49	HOME	M	1,2	1,2	2	2	Y	0	0	0	1	0	0	1	1	0	1	7949
40	581	M	0.1	40	Y	Y	18.322	HOME	M	0	1,2	3	0	Y	0	0	0	1	0	0	1	0	0	1	7950
47	577	M	50	50	Y	Y	16.316	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	1	7951
43	584	U	30	30	N	N	13.887	RENTER	M	0	1,2	1	1	N	1	0	0	0	0	0	1	0	0	0	7952
33	585	M	30	70	Y	Y	17.492	COOP	M	1,2	1,2	0	3	N	1	0	0	0	0	1	1	1	0	1	7953
39	586	U	10	30	Y	Y	6.053	RENTER	M	1,2	1,2	4	0	N	1	0	0	0	0	0	1	1	0	0	7954
31	574	U	10	20	Y	Y	3.915	HOME	F	1,2	1,2	0	1	Y	0	0	1	1	0	0	1	1	0	0	7955
38	561	U	50	20	N	N	15.797	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	7956
42	577	U	30	60	N	Y	15.171	HOME	F	1,2	1,2	3	1	N	0	0	1	1	0	0	1	1	0	0	7957
47	590	M	0.1	60	N	Y	17.2	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	7958
35	566	U	70	40	Y	Y	5.464	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	0	7959
44	565	U	10	50	Y	N	10.015	HOME	M	1,2	1,2	1	0	N	0	0	0	1	0	0	1	1	0	0	7960
49	565	M	10	60	N	Y	10.394	RENTER	F	1,2	3+	0	3	N	1	0	1	0	0	0	1	1	0	1	7961
43	574	M	200	60	Y	Y	16.504	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	1	7962
31	552	U	50	50	N	N	10.396	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	0	7963
46	575	M	50	40	N	Y	19.654	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	1	7964
35	561	U	30	40	N	Y	13.997	HOME	M	1,2	1,2	0	1	Y	0	0	0	1	0	0	1	1	0	0	7965
35	556	M	50	40	Y	N	19.756	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	7966
37	574	U	50	40	Y	Y	10.565	RENTER	M	1,2	1,2	4	0	N	1	0	0	0	0	0	1	1	0	0	7967
49	555	M	70	30	N	Y	19.368	RENTER	M	1,2	1,2	0	3	N	1	0	0	0	0	0	1	1	0	1	7968
40	582	U	0.1	40	Y	Y	17.91	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	7969
33	568	M	10	30	N	Y	18.359	RENTER	F	1,2	1,2	4	0	N	1	0	1	0	0	0	1	1	0	1	7970
43	558	U	70	20	N	Y	14.012	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	7971
32	578	M	10	60	N	Y	13.181	CONDO	F	1,2	3+	0	0	Y	1	0	1	0	1	0	1	1	0	1	7972
46	591	U	70	50	N	Y	18.718	RENTER	F	1,2	1,2	3	0	N	1	0	1	0	0	0	1	1	0	0	7973
45	577	M	50	60	N	N	14.095	HOME	M	1,2	1,2	0	3	Y	0	1	0	1	0	0	1	1	0	1	7974
41	584	M	30	50	N	Y	7.438	RENTER	F	1,2	3+	5	0	N	1	0	1	0	0	0	1	1	0	1	7975
38	592	U	70	60	N	N	2.675	HOME	F	1,2	1,2	3	2	N	0	0	1	1	0	0	1	1	0	0	7976
33	596	M	30	40	N	N	17.467	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	7977
35	561	X	10	40	N	N	3.898	COOP	M	1,2	1,2	0	0	Y	1	0	0	0	0	1	1	1	0	0	7978
33	585	U	10	30	N	Y	7.197	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	7979
34	558	U	30	20	N	N	5.661	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	0	7980
44	585	U	70	40	N	N	0.65	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	7981
32	582	U	10	30	Y	Y	16.498	RENTER	M	1,2	3+	0	0	N	1	0	0	0	0	0	1	1	0	0	7982
48	581	X	70	20	N	N	16.925	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	7983
44	573	U	30	50	Y	Y	1.96	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	0	7984
46	586	M	10	40	N	N	0.229	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	7985
40	593	M	70	40	Y	N	15.621	RENTER	M	1,2	1,2	3	1	N	1	0	0	0	0	0	1	1	0	1	7986
41	559	M	30	40	Y	N	15.261	HOME	M	1,2	1,2	0	3	Y	0	0	0	1	0	0	1	1	0	1	7987
35	565	M	30	40	Y	N	10.963	HOME	F	1,2	1,2	1	0	N	0	0	1	1	0	0	1	1	0	1	7988
50	570	U	50	30	Y	N	11.65	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	7989
46	584	M	30	60	N	N	18.486	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	7990
40	554	M	30	30	Y	Y	14.68	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	7991
40	595	U	10	20	N	N	7.757	HOME	M	1,2	1,2	3	0	Y	0	0	0	1	0	0	1	1	0	0	7992
42	588	U	10	30	Y	Y	7.513	HOME	M	0	1,2	1	2	Y	0	0	0	1	0	0	1	0	0	0	7993
44	571	U	10	50	N	Y	7.137	RENTER	M	1,2	1,2	1	2	N	1	0	0	0	0	0	1	1	0	0	7994
48	573	M	70	40	N	Y	16.058	HOME	M	1,2	1,2	0	0	U	0	0	0	1	0	0	1	1	0	1	7995
43	556	M	30	60	Y	Y	12.987	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	7996
42	582	U	70	30	N	Y	15.812	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	7997
37	564	M	0.1	50	N	Y	19.583	HOME	M	1,2	1,2	1	1	Y	0	0	0	1	0	0	1	1	0	1	7998
34	591	M	30	40	N	N	11.67	HOME	F	1,2	1,2	0	1	N	0	0	1	1	0	0	1	1	0	1	7999
49	552	M	30	40	N	Y	15.186	HOME	M	3+	1,2	0	1	Y	0	0	0	1	0	0	1	0	1	1	8000
50	597	U	30	30	Y	Y	19.969	RENTER	F	3+	1,2	0	0	N	1	1	1	0	0	0	1	0	1	0	8001
42	590	M	50	60	N	N	4.579	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	8002
43	585	U	30	30	Y	Y	14.14	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	8003
46	579	M	70	50	N	N	9.672	HOME	M	1,2	1,2	3	0	U	0	0	0	1	0	0	1	1	0	1	8004
43	550	M	90	50	N	Y	16.76	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	8005
33	552	U	30	30	Y	N	14.093	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	8006
49	597	M	50	40	N	Y	1.198	COOP	M	1,2	1,2	0	0	N	1	0	0	0	0	1	1	1	0	1	8007
45	595	M	0.1	30	N	N	10.436	HOME	F	1,2	1,2	0	4	Y	0	0	1	1	0	0	1	1	0	1	8008
48	567	U	10	20	N	N	14.868	RENTER	M	1,2	1,2	1	1	N	1	0	0	0	0	0	1	1	0	0	8009
40	595	M	0.1	30	N	Y	15.119	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	8010
47	598	M	30	30	N	N	5.158	COOP	F	1,2	1,2	1	0	Y	1	0	1	0	0	1	1	1	0	1	8011
39	581	X	30	60	N	N	7.265	HOME	F	1,2	1,2	3	0	Y	0	0	1	1	0	0	1	1	0	0	8012
46	596	M	0.1	40	N	Y	7.646	HOME	F	1,2	1,2	3	0	Y	0	0	1	1	0	0	1	1	0	1	8013
35	591	U	0.1	40	N	N	19.1	HOME	F	1,2	1,2	3	0	U	0	0	1	1	0	0	1	1	0	0	8014
36	565	M	0.1	60	Y	Y	0.903	HOME	M	1,2	1,2	1	1	Y	0	0	0	1	0	0	1	1	0	1	8015
34	551	M	30	70	Y	N	7.354	CONDO	F	1,2	1,2	1	0	Y	1	0	1	0	1	0	1	1	0	1	8016
41	584	U	70	40	N	N	8.966	HOME	M	1,2	1,2	2	0	Y	0	0	0	1	0	0	1	1	0	0	8017
43	579	M	30	40	Y	N	11.733	HOME	M	1,2	1,2	0	4	Y	0	0	0	1	0	0	1	1	0	1	8018
42	586	M	70	40	N	Y	0.697	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	8019
39	585	M	50	50	N	Y	12.73	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	8020
32	584	U	10	40	Y	N	13.234	RENTER	M	1,2	1,2	0	2	N	1	0	0	0	0	0	1	1	0	0	8021
48	596	M	90	50	N	Y	18.85	RENTER	F	1,2	1,2	3	1	N	1	1	1	0	0	0	1	1	0	1	8022
42	559	U	30	40	N	N	2.603	HOME	F	1,2	1,2	0	3	Y	0	0	1	1	0	0	1	1	0	0	8023
33	557	M	50	40	N	Y	17.093	HOME	M	1,2	1,2	0	2	N	0	0	0	1	0	0	1	1	0	1	8024
41	566	U	10	30	Y	N	0.643	COOP	M	1,2	1,2	1	1	Y	1	0	0	0	0	1	1	1	0	0	8025
48	583	M	30	20	Y	N	16.608	HOME	F	1,2	1,2	1	0	N	0	0	1	1	0	0	1	1	0	1	8026
42	595	M	50	50	Y	Y	11.495	HOME	M	1,2	1,2	1	3	Y	0	0	0	1	0	0	1	1	0	1	8027
31	593	M	30	40	N	Y	8.623	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	1	8028
34	594	U	10	50	Y	N	13.995	HOME	M	1,2	1,2	1	1	Y	0	0	0	1	0	0	1	1	0	0	8029
36	590	M	0.1	40	Y	Y	5.821	HOME	M	1,2	1,2	0	1	Y	0	0	0	1	0	0	1	1	0	1	8030
49	583	U	50	40	Y	Y	13.754	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	0	8031
43	559	U	30	40	Y	Y	10.687	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	0	8032
35	586	M	50	20	Y	Y	15.563	RENTER	M	1,2	1,2	0	2	N	1	1	0	0	0	0	1	1	0	1	8033
41	593	M	50	30	N	Y	18.899	HOME	F	1,2	1,2	0	1	N	0	0	1	1	0	0	1	1	0	1	8034
42	571	M	50	20	N	Y	12.63	RENTER	M	1,2	1,2	3	0	N	1	0	0	0	0	0	1	1	0	1	8035
38	552	M	50	30	N	Y	14.606	HOME	F	1,2	1,2	1	3	U	0	0	1	1	0	0	1	1	0	1	8036
38	571	M	30	60	Y	Y	1.733	RENTER	F	1,2	1,2	0	3	N	1	0	1	0	0	0	1	1	0	1	8037
37	594	M	50	30	Y	Y	1.041	HOME	F	1,2	1,2	2	4	Y	0	0	1	1	0	0	1	1	0	1	8038
47	567	M	30	50	Y	Y	17.113	COOP	F	1,2	3+	0	2	Y	1	0	1	0	0	1	1	1	0	1	8039
33	563	U	70	60	Y	Y	10.666	HOME	F	1,2	1,2	3	0	U	0	0	1	1	0	0	1	1	0	0	8040
34	568	M	50	20	Y	N	13.164	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	8041
37	560	M	0.1	50	Y	Y	3.303	HOME	M	1,2	1,2	0	0	U	0	0	0	1	0	0	1	1	0	1	8042
48	584	X	0.1	40	N	N	2.866	HOME	M	1,2	1,2	1	0	N	0	0	0	1	0	0	1	1	0	0	8043
45	566	M	70	40	Y	N	15.877	RENTER	M	1,2	1,2	4	4	N	1	0	0	0	0	0	1	1	0	1	8044
50	594	M	0.1	30	Y	Y	2.611	RENTER	M	1,2	1,2	2	2	N	1	0	0	0	0	0	1	1	0	1	8045
40	580	M	50	40	N	Y	5.732	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	8046
34	552	M	30	50	Y	Y	4.882	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	8047
45	592	M	0.1	60	N	N	12.925	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	8048
49	591	M	70	30	N	Y	11.329	HOME	M	1,2	1,2	1	1	Y	0	0	0	1	0	0	1	1	0	1	8049
30	579	M	30	20	N	N	5.201	RENTER	M	1,2	1,2	0	3	N	1	0	0	0	0	0	1	1	0	1	8050
47	561	U	50	110	N	Y	16.231	RENTER	M	1,2	1,2	1	0	N	1	1	0	0	0	0	1	1	0	0	8051
43	582	M	50	50	N	Y	18.287	RENTER	M	1,2	1,2	0	3	N	1	0	0	0	0	0	1	1	0	1	8052
41	577	U	30	60	N	Y	10.799	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	8053
32	568	M	30	20	N	N	15.642	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	8054
42	571	U	0.1	40	N	N	12.43	RENTER	M	1,2	1,2	0	3	N	1	1	0	0	0	0	1	1	0	0	8055
42	595	M	10	40	N	N	19.843	COOP	F	1,2	1,2	1	2	Y	1	0	1	0	0	1	1	1	0	1	8056
41	565	M	50	20	Y	N	1.251	HOME	M	1,2	1,2	2	0	Y	0	0	0	1	0	0	1	1	0	1	8057
37	571	M	30	30	Y	N	11.938	HOME	M	1,2	1,2	0	1	Y	0	0	0	1	0	0	1	1	0	1	8058
46	561	U	30	50	N	Y	18.396	RENTER	M	1,2	3+	0	0	N	1	0	0	0	0	0	1	1	0	0	8059
32	577	M	0.1	40	Y	Y	10.542	RENTER	F	1,2	1,2	4	0	N	1	0	1	0	0	0	1	1	0	1	8060
43	564	U	10	50	N	N	13.303	HOME	M	1,2	1,2	4	3	Y	0	0	0	1	0	0	1	1	0	0	8061
41	570	U	10	20	N	N	10.472	RENTER	F	3+	1,2	2	2	N	1	0	1	0	0	0	1	0	1	0	8062
45	559	M	0.1	20	N	Y	18.557	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	8063
49	586	U	30	30	Y	Y	12.312	HOME	M	1,2	1,2	0	1	Y	0	0	0	1	0	0	1	1	0	0	8064
49	558	M	0.1	50	N	Y	15.238	HOME	F	1,2	1,2	1	0	N	0	0	1	1	0	0	1	1	0	1	8065
48	588	U	50	40	N	Y	15.241	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	0	8066
39	557	M	10	30	N	Y	17.919	RENTER	F	1,2	1,2	0	3	N	1	0	1	0	0	0	1	1	0	1	8067
42	582	U	10	40	Y	Y	18.58	RENTER	F	1,2	1,2	0	0	N	1	1	1	0	0	0	1	1	0	0	8068
37	560	M	10	30	N	N	13.385	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	1	8069
37	573	M	30	30	N	N	9.696	HOME	M	1,2	1,2	2	2	N	0	0	0	1	0	0	1	1	0	1	8070
38	568	U	70	40	Y	Y	0.061	HOME	M	1,2	3+	1	0	Y	0	0	0	1	0	0	1	1	0	0	8071
34	562	U	70	20	Y	Y	15.365	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	0	8072
41	577	M	30	60	N	Y	8.032	HOME	M	1,2	3+	0	1	U	0	0	0	1	0	0	1	1	0	1	8073
47	560	M	30	40	N	N	9.441	RENTER	F	1,2	1,2	1	1	N	1	0	1	0	0	0	1	1	0	1	8074
46	571	M	10	30	N	Y	13.654	COOP	M	1,2	1,2	0	2	Y	1	0	0	0	0	1	1	1	0	1	8075
36	575	U	10	30	N	Y	16.838	RENTER	M	1,2	1,2	3	1	N	1	0	0	0	0	0	1	1	0	0	8076
39	567	M	0.1	40	Y	N	6.892	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	1	8077
44	564	U	10	30	Y	Y	7.219	RENTER	M	1,2	1,2	0	0	N	1	1	0	0	0	0	1	1	0	0	8078
48	577	U	200	40	N	Y	9.629	HOME	F	1,2	1,2	3	0	N	0	0	1	1	0	0	1	1	0	0	8079
31	573	U	30	30	Y	Y	10.535	RENTER	M	3+	1,2	1	0	N	1	0	0	0	0	0	1	0	1	0	8080
34	563	U	30	30	N	Y	19.467	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	0	8081
43	550	M	0.1	30	Y	Y	17.919	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	8082
37	563	M	70	50	N	Y	8.683	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	8083
47	588	M	30	40	N	Y	9.43	RENTER	M	1,2	1,2	0	1	N	1	1	0	0	0	0	1	1	0	1	8084
43	563	U	50	30	N	Y	10.275	RENTER	M	1,2	1,2	0	2	N	1	0	0	0	0	0	1	1	0	0	8085
39	593	U	30	50	N	Y	10.312	RENTER	M	3+	3+	3	0	N	1	0	0	0	0	0	1	0	1	0	8086
38	577	M	30	30	N	Y	12.05	HOME	F	1,2	1,2	2	0	Y	0	0	1	1	0	0	1	1	0	1	8087
33	561	M	30	30	N	Y	10.465	RENTER	F	1,2	1,2	2	0	N	1	1	1	0	0	0	1	1	0	1	8088
43	592	M	70	30	N	Y	19.048	HOME	M	1,2	1,2	4	0	N	0	0	0	1	0	0	1	1	0	1	8089
35	558	M	70	50	Y	Y	13.333	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	8090
32	574	M	70	40	N	N	13.328	HOME	M	1,2	1,2	2	0	U	0	0	0	1	0	0	1	1	0	1	8091
40	587	M	30	60	N	N	9.089	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	8092
42	565	M	50	30	N	Y	7.145	HOME	M	1,2	1,2	3	0	Y	0	0	0	1	0	0	1	1	0	1	8093
43	562	U	30	20	Y	Y	11.222	HOME	F	1,2	1,2	3	0	N	0	1	1	1	0	0	1	1	0	0	8094
31	577	U	90	40	Y	Y	12.485	HOME	M	1,2	1,2	0	3	N	0	1	0	1	0	0	1	1	0	0	8095
31	557	U	0.1	20	Y	N	16.928	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	0	8096
43	582	M	50	70	Y	N	11.891	HOME	M	1,2	1,2	0	0	U	0	0	0	1	0	0	1	1	0	1	8097
38	556	U	30	50	N	N	8.081	HOME	M	3+	3+	0	0	U	0	0	0	1	0	0	1	0	1	0	8098
44	598	M	70	40	N	N	11.592	RENTER	F	0	1,2	0	0	N	1	0	1	0	0	0	1	0	0	1	8099
41	585	U	50	60	N	N	12.599	RENTER	M	1,2	1,2	4	0	N	1	0	0	0	0	0	1	1	0	0	8100
49	556	M	50	50	N	Y	6.485	HOME	F	1,2	1,2	2	0	Y	0	0	1	1	0	0	1	1	0	1	8101
31	598	U	0.1	20	Y	Y	18.933	HOME	M	1,2	1,2	1	2	Y	0	0	0	1	0	0	1	1	0	0	8102
45	554	U	30	110	Y	Y	15.891	RENTER	F	1,2	1,2	0	4	N	1	0	1	0	0	0	1	1	0	0	8103
31	557	M	30	40	N	N	19.792	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	8104
35	586	U	10	40	Y	N	4.544	HOME	F	1,2	1,2	0	1	U	0	0	1	1	0	0	1	1	0	0	8105
43	589	M	10	40	Y	Y	19.428	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	8106
37	593	U	10	30	N	Y	16.833	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	8107
41	584	U	30	30	N	N	10.752	RENTER	M	3+	1,2	0	0	N	1	0	0	0	0	0	1	0	1	0	8108
31	590	M	50	40	N	N	9.272	RENTER	M	3+	1,2	0	0	N	1	0	0	0	0	0	1	0	1	1	8109
50	580	M	50	30	N	Y	11.616	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	8110
46	559	U	30	40	Y	N	11.751	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	8111
34	552	M	30	30	N	N	16.127	HOME	M	3+	1,2	3	0	Y	0	0	0	1	0	0	1	0	1	1	8112
38	595	M	70	30	N	Y	5.185	RENTER	M	1,2	1,2	0	2	N	1	0	0	0	0	0	1	1	0	1	8113
30	578	M	10	40	Y	N	2.34	HOME	M	3+	1,2	1	1	Y	0	0	0	1	0	0	1	0	1	1	8114
