AGE,CRED,MS,HEQ,INCOME,DEPC,MOB,MILEAGE,RESTYPE,GENDER,EMP_STA,RES_STA,DELINQ,NUMTR,MRTGI,MFDU,resp
34,619.0,M,70.0,50,Y,Y,12.595,HOME,F,"1,2","1,2",0,0,Y,0,0
45,621.0,M,30.0,60,Y,Y,14.029000000000002,RENTER,M,"1,2","1,2",0,1,N,1,1
42,634.0,M,50.0,50,Y,Y,12.543,HOME,F,"1,2","1,2",3,0,Y,0,0
41,633.0,M,30.0,50,N,Y,0.488,RENTER,M,0,"1,2",1,1,N,1,0
34,632.0,M,10.0,30,N,N,14.382,HOME,M,"1,2","1,2",1,0,Y,0,0
49,616.0,M,0.1,40,N,Y,18.86,HOME,M,"1,2","1,2",0,2,Y,0,0
39,635.0,U,10.0,60,N,Y,19.768,RENTER,M,"1,2","1,2",0,0,N,1,0
31,613.0,M,10.0,30,Y,Y,10.828,HOME,M,"1,2","1,2",0,1,U,0,1
42,609.0,U,0.1,60,N,Y,16.119,CONDO,M,"1,2","1,2",3,1,N,1,0
42,619.0,U,0.1,30,N,N,18.41,HOME,M,3+,"1,2",2,0,Y,0,0
31,633.0,M,200.0,40,Y,Y,2.951,HOME,M,"1,2","1,2",2,0,Y,0,0
41,610.0,U,10.0,50,N,Y,0.728,RENTER,F,"1,2","1,2",0,2,N,1,1
47,625.0,M,10.0,60,N,N,9.345,RENTER,M,3+,"1,2",1,0,N,1,0
35,630.0,U,50.0,50,Y,Y,15.815,RENTER,F,"1,2","1,2",0,0,N,1,0
43,624.0,M,0.1,40,N,N,13.538,RENTER,M,"1,2","1,2",1,0,N,1,0
44,629.0,M,30.0,60,N,Y,3.2460000000000004,HOME,F,0,"1,2",0,1,N,0,0
39,605.0,M,10.0,30,Y,N,14.222999999999999,RENTER,F,"1,2","1,2",0,3,N,1,0
31,628.0,M,10.0,60,Y,Y,2.309,HOME,F,"1,2","1,2",0,1,Y,0,0
45,604.0,M,50.0,30,N,Y,2.978,RENTER,F,"1,2","1,2",1,0,N,1,1
47,631.0,M,10.0,40,N,N,2.3169999999999997,RENTER,F,"1,2","1,2",1,4,N,1,0
35,610.0,M,10.0,20,Y,N,2.838,RENTER,M,"1,2","1,2",1,0,N,1,0
46,608.0,U,30.0,30,N,N,14.044,HOME,F,"1,2","1,2",0,0,Y,0,0
45,618.0,M,30.0,50,Y,N,3.4010000000000002,RENTER,M,0,"1,2",0,0,N,1,1
41,602.0,M,30.0,40,N,Y,6.726,HOME,F,"1,2","1,2",3,3,U,0,0
36,621.0,U,50.0,60,N,N,13.982000000000001,HOME,F,"1,2","1,2",1,0,Y,0,0
46,617.0,M,10.0,40,N,Y,3.242,RENTER,M,"1,2","1,2",1,0,N,1,0
38,604.0,U,0.1,20,N,Y,4.106,HOME,F,"1,2","1,2",3,1,Y,0,0
47,620.0,M,50.0,30,Y,N,14.909,CONDO,M,"1,2","1,2",0,0,Y,1,0
31,634.0,M,70.0,50,N,N,11.095999999999998,HOME,F,"1,2","1,2",2,0,Y,0,0
37,632.0,M,10.0,30,Y,N,4.073,HOME,M,"1,2","1,2",3,0,Y,0,1
43,605.0,M,30.0,50,N,Y,15.54,RENTER,M,"1,2","1,2",0,0,N,1,0
36,629.0,M,10.0,40,Y,Y,11.745,HOME,M,"1,2","1,2",0,0,N,0,0
43,626.0,U,10.0,30,N,Y,17.768,HOME,M,"1,2","1,2",0,1,Y,0,0
39,633.0,M,0.1,40,Y,Y,19.442,HOME,F,"1,2","1,2",0,2,N,0,0
48,608.0,M,0.1,40,Y,Y,15.703,HOME,M,"1,2","1,2",0,1,Y,0,0
37,639.0,X,50.0,60,Y,N,10.535,CONDO,M,"1,2",3+,0,1,N,1,0
39,623.0,M,30.0,50,N,N,12.452,HOME,M,"1,2","1,2",2,0,Y,0,0
48,624.0,U,30.0,30,Y,Y,18.882,COOP,F,"1,2","1,2",1,4,N,1,0
48,606.0,M,30.0,40,N,Y,14.186,HOME,F,"1,2","1,2",0,0,N,0,0
34,605.0,M,50.0,40,Y,Y,13.439,COOP,F,"1,2","1,2",1,0,Y,1,0
44,627.0,M,30.0,40,Y,Y,15.049000000000001,RENTER,F,"1,2","1,2",0,3,N,1,0
38,610.0,M,30.0,50,Y,N,6.297999999999999,HOME,F,"1,2","1,2",0,0,Y,0,0
43,618.0,U,90.0,50,Y,Y,18.392,HOME,M,"1,2","1,2",0,0,Y,0,1
30,626.0,M,30.0,50,Y,Y,16.673,RENTER,M,"1,2","1,2",1,1,N,1,0
37,627.0,M,30.0,30,Y,Y,13.112,HOME,M,"1,2","1,2",1,1,Y,0,0
48,608.0,U,10.0,20,N,N,20.866999999999997,HOME,M,"1,2","1,2",0,1,Y,0,0
33,609.0,U,10.0,40,N,Y,15.859000000000002,RENTER,F,"1,2","1,2",0,4,N,1,0
50,632.0,M,10.0,40,N,Y,19.886,HOME,M,"1,2","1,2",0,2,Y,0,0
33,609.0,M,10.0,30,Y,N,17.485,HOME,M,"1,2","1,2",1,0,Y,0,0
33,625.0,U,50.0,60,N,Y,2.178,HOME,F,"1,2","1,2",0,1,N,0,0
39,631.0,U,30.0,40,Y,Y,18.062,RENTER,M,"1,2","1,2",2,0,N,1,0
42,601.0,U,50.0,40,N,Y,17.249000000000002,HOME,F,"1,2","1,2",0,1,N,0,0
49,618.0,M,10.0,30,N,N,9.077,RENTER,F,"1,2","1,2",4,1,N,1,0
48,611.0,M,70.0,60,N,Y,10.352,RENTER,F,"1,2","1,2",0,0,N,1,0
47,603.0,M,0.1,40,N,Y,13.467,HOME,M,"1,2","1,2",1,0,Y,0,0
37,614.0,M,50.0,30,N,Y,10.45,RENTER,F,"1,2","1,2",2,0,N,1,0
39,630.0,U,50.0,30,N,N,14.222000000000001,HOME,M,"1,2","1,2",0,0,N,0,0
41,632.0,M,70.0,50,Y,N,13.556,HOME,F,"1,2","1,2",0,1,Y,0,0
46,607.0,M,0.1,110,N,Y,2.412,RENTER,M,"1,2","1,2",0,2,N,1,0
41,611.0,U,0.1,60,N,Y,11.525,HOME,M,"1,2","1,2",0,0,N,0,0
48,633.0,M,10.0,50,N,Y,11.380999999999998,HOME,M,"1,2","1,2",2,0,Y,0,0
37,626.0,M,30.0,60,N,N,2.7710000000000004,HOME,F,"1,2","1,2",0,0,N,0,0
31,634.0,U,0.1,20,N,N,0.397,RENTER,M,"1,2","1,2",1,0,N,1,0
47,634.0,M,10.0,20,N,Y,14.745,RENTER,M,"1,2","1,2",1,3,N,1,0
32,618.0,U,10.0,40,N,Y,11.754000000000001,HOME,F,"1,2","1,2",0,0,N,0,1
47,613.0,U,50.0,40,N,Y,13.039000000000001,HOME,M,"1,2","1,2",1,0,Y,0,0
34,604.0,U,10.0,40,N,Y,4.495,RENTER,M,"1,2",3+,3,2,N,1,1
38,604.0,M,10.0,40,N,N,10.274000000000001,RENTER,M,"1,2","1,2",0,0,N,1,0
35,627.0,M,10.0,30,N,Y,19.36,COOP,F,"1,2","1,2",1,0,N,1,0
40,605.0,M,30.0,30,N,Y,19.832,HOME,F,"1,2","1,2",3,0,Y,0,0
45,628.0,U,50.0,30,N,Y,16.029,HOME,F,"1,2","1,2",0,3,Y,0,0
42,601.0,U,30.0,30,N,N,11.9,HOME,F,"1,2","1,2",0,4,Y,0,0
33,622.0,M,30.0,110,N,Y,12.167,HOME,F,"1,2","1,2",3,0,Y,0,0
35,627.0,M,0.1,30,Y,N,12.421,RENTER,M,"1,2","1,2",0,0,N,1,0
42,633.0,M,30.0,60,N,N,13.177,RENTER,M,"1,2","1,2",1,2,N,1,0
33,605.0,U,30.0,40,Y,Y,9.475,HOME,F,3+,"1,2",1,1,N,0,1
33,606.0,M,50.0,20,N,Y,12.429,RENTER,F,"1,2","1,2",1,0,N,1,0
32,624.0,M,70.0,60,N,Y,19.448,HOME,F,"1,2","1,2",0,0,Y,0,0
47,622.0,U,10.0,30,N,N,10.520999999999999,RENTER,F,"1,2","1,2",1,4,N,1,1
40,622.0,U,10.0,60,N,Y,6.735,HOME,M,"1,2","1,2",0,0,Y,0,0
37,622.0,U,30.0,40,N,N,9.821,CONDO,F,"1,2","1,2",0,1,N,1,0
34,617.0,U,30.0,40,Y,Y,19.875999999999998,HOME,F,"1,2","1,2",3,2,Y,0,0
36,630.0,U,30.0,40,N,N,15.574000000000002,RENTER,M,"1,2","1,2",1,0,N,1,0
43,624.0,U,70.0,30,N,N,19.927,HOME,F,"1,2","1,2",3,0,U,0,0
41,607.0,X,50.0,40,Y,N,8.336,HOME,F,"1,2","1,2",2,4,Y,0,0
40,618.0,U,70.0,40,N,Y,6.865,HOME,M,0,"1,2",2,0,Y,0,0
40,613.0,M,50.0,50,Y,Y,12.984000000000002,RENTER,M,0,"1,2",0,3,N,1,0
36,607.0,U,30.0,40,N,Y,15.245,HOME,F,3+,"1,2",3,0,Y,0,1
43,625.0,U,10.0,40,N,N,0.9079999999999999,HOME,F,"1,2","1,2",0,0,Y,0,0
42,630.0,U,30.0,60,Y,N,11.059000000000001,RENTER,F,"1,2","1,2",1,0,N,1,0
38,633.0,M,10.0,60,N,Y,18.500999999999998,RENTER,F,"1,2","1,2",0,2,N,1,0
50,636.0,M,50.0,40,N,Y,16.289,HOME,M,"1,2","1,2",4,4,Y,0,0
39,615.0,U,70.0,60,N,N,1.632,HOME,F,"1,2",3+,0,0,Y,0,0
34,607.0,U,30.0,30,N,N,7.5329999999999995,HOME,F,"1,2","1,2",0,3,Y,0,0
46,603.0,M,70.0,30,Y,N,12.645,HOME,M,"1,2","1,2",0,4,Y,0,0
47,622.0,M,30.0,40,N,Y,15.417,HOME,M,"1,2","1,2",0,1,Y,0,0
50,620.0,M,0.1,30,N,Y,2.38,COOP,F,"1,2","1,2",0,1,U,1,0
41,610.0,U,50.0,30,N,N,9.791,RENTER,F,"1,2","1,2",2,0,N,1,0
33,630.0,M,30.0,30,N,N,14.335,RENTER,M,"1,2","1,2",0,0,N,1,1
43,632.0,U,0.1,30,N,N,11.219000000000001,RENTER,F,"1,2","1,2",0,4,N,1,0
41,630.0,U,50.0,70,N,Y,12.799000000000001,RENTER,M,"1,2","1,2",0,3,N,1,0
47,623.0,M,10.0,50,N,Y,18.173,COOP,F,"1,2","1,2",3,0,Y,1,0
49,607.0,M,50.0,30,N,Y,6.513999999999999,HOME,F,"1,2","1,2",1,0,Y,0,0
42,609.0,M,30.0,40,Y,Y,9.508,RENTER,M,"1,2","1,2",1,2,N,1,0
48,603.0,M,30.0,30,N,Y,7.775,HOME,M,"1,2","1,2",1,3,Y,0,0
47,633.0,M,30.0,40,N,Y,11.669,RENTER,M,"1,2","1,2",0,3,N,1,1
46,631.0,M,70.0,30,Y,N,11.757,HOME,F,"1,2","1,2",0,0,Y,0,0
43,625.0,U,0.1,20,N,Y,4.58,HOME,M,"1,2","1,2",0,3,U,0,0
42,635.0,M,70.0,40,N,N,17.185,RENTER,F,"1,2","1,2",2,0,N,1,0
38,609.0,U,0.1,50,N,N,12.469000000000001,RENTER,M,"1,2","1,2",3,0,N,1,0
38,601.0,M,90.0,50,Y,N,16.844,HOME,M,"1,2","1,2",0,1,Y,0,0
43,609.0,U,30.0,50,N,Y,10.012,HOME,F,"1,2","1,2",0,0,Y,0,0
46,621.0,M,70.0,40,N,Y,19.256,HOME,M,0,3+,3,0,Y,0,0
31,601.0,M,30.0,30,Y,Y,9.274,HOME,M,"1,2","1,2",1,3,N,0,0
35,623.0,U,30.0,30,Y,N,16.702,RENTER,F,"1,2","1,2",4,1,N,1,0
32,619.0,M,10.0,50,N,Y,14.841,HOME,M,"1,2","1,2",0,0,N,0,0
47,621.0,U,0.1,30,Y,Y,11.129000000000001,HOME,M,"1,2","1,2",1,2,Y,0,0
38,631.0,U,10.0,30,N,N,14.82,HOME,M,"1,2","1,2",3,0,N,0,0
40,630.0,M,10.0,40,N,Y,3.628,HOME,M,3+,"1,2",0,0,U,0,0
47,635.0,M,70.0,60,N,N,10.812000000000001,RENTER,M,"1,2","1,2",0,0,N,1,0
39,618.0,U,30.0,30,Y,N,4.773,HOME,F,"1,2","1,2",0,0,Y,0,0
38,611.0,U,50.0,50,Y,N,12.469000000000001,CONDO,M,"1,2","1,2",0,3,N,1,0
40,614.0,M,30.0,30,N,Y,17.19,RENTER,M,"1,2","1,2",0,3,N,1,0
30,605.0,M,70.0,50,N,N,15.459000000000001,RENTER,F,"1,2","1,2",0,1,N,1,0
38,624.0,M,0.1,40,N,Y,10.777999999999999,HOME,F,"1,2","1,2",1,0,Y,0,0
44,602.0,U,0.1,40,N,Y,11.544,HOME,F,0,"1,2",0,3,U,0,0
43,604.0,U,10.0,60,N,N,1.2329999999999999,RENTER,M,"1,2","1,2",0,1,N,1,1
35,601.0,M,10.0,40,Y,N,7.124,HOME,F,"1,2","1,2",0,1,Y,0,0
35,609.0,M,50.0,20,N,Y,13.304,RENTER,M,"1,2","1,2",0,0,N,1,1
32,624.0,U,30.0,30,N,N,10.37,HOME,M,"1,2",3+,0,0,Y,0,0
30,603.0,M,30.0,30,N,N,16.392,RENTER,M,"1,2",3+,1,0,N,1,0
33,609.0,U,0.1,30,Y,Y,12.265999999999998,HOME,M,"1,2","1,2",0,0,N,0,0
47,603.0,M,50.0,40,N,N,11.458,HOME,M,"1,2","1,2",0,0,Y,0,0
40,610.0,U,200.0,20,N,Y,13.677999999999999,RENTER,M,"1,2","1,2",0,0,N,1,0
42,624.0,U,50.0,40,Y,Y,5.421,HOME,F,"1,2","1,2",2,1,Y,0,0
46,607.0,M,10.0,60,Y,Y,19.127,HOME,F,"1,2","1,2",0,0,U,0,0
43,624.0,M,30.0,40,N,Y,17.272000000000002,HOME,F,"1,2","1,2",2,4,Y,0,0
36,610.0,M,50.0,60,Y,N,3.148,RENTER,F,"1,2","1,2",3,0,N,1,1
31,601.0,M,10.0,40,N,Y,10.422,RENTER,M,"1,2","1,2",0,0,N,1,0
41,639.0,X,70.0,40,Y,N,19.524,HOME,M,0,"1,2",0,0,Y,0,0
43,637.0,M,30.0,20,N,N,4.906000000000001,RENTER,F,"1,2","1,2",2,0,N,1,0
47,637.0,M,50.0,50,N,Y,18.747,HOME,M,"1,2","1,2",1,4,U,0,0
33,609.0,U,50.0,40,Y,N,7.75,HOME,F,3+,"1,2",0,0,N,0,0
40,621.0,U,30.0,40,N,N,13.058,COOP,F,"1,2",3+,1,0,Y,1,0
49,627.0,U,10.0,70,N,Y,10.57,RENTER,M,"1,2","1,2",0,0,N,1,0
44,611.0,U,70.0,30,N,Y,17.829,RENTER,M,"1,2","1,2",0,0,N,1,0
46,633.0,U,30.0,30,N,Y,11.652000000000001,HOME,F,"1,2","1,2",0,0,Y,0,0
43,632.0,U,30.0,40,N,N,15.345,HOME,M,"1,2","1,2",1,0,Y,0,0
36,600.0,M,30.0,30,N,N,16.197,RENTER,F,"1,2","1,2",0,3,N,1,0
39,637.0,M,30.0,50,N,Y,14.868,RENTER,M,"1,2","1,2",0,2,N,1,0
33,612.0,M,30.0,20,N,N,13.415999999999999,RENTER,F,"1,2","1,2",0,0,N,1,0
32,628.0,U,0.1,70,N,Y,4.619,HOME,M,"1,2","1,2",0,0,N,0,0
48,605.0,U,50.0,40,N,N,13.870999999999999,RENTER,M,"1,2","1,2",0,1,N,1,0
36,613.0,M,30.0,40,Y,Y,10.931,RENTER,M,"1,2","1,2",1,0,N,1,0
34,627.0,U,70.0,60,Y,Y,6.644,HOME,F,"1,2","1,2",2,0,Y,0,0
44,610.0,M,30.0,110,N,Y,1.0959999999999999,RENTER,F,"1,2","1,2",0,0,N,1,1
49,603.0,M,30.0,40,N,Y,16.989,HOME,M,0,"1,2",0,0,Y,0,0
49,621.0,U,70.0,20,N,Y,10.775,HOME,F,"1,2","1,2",0,0,Y,0,0
33,600.0,M,70.0,40,Y,Y,18.852999999999998,HOME,M,"1,2","1,2",0,1,Y,0,0
46,636.0,M,10.0,40,N,Y,13.969000000000001,RENTER,M,"1,2","1,2",0,3,N,1,1
49,632.0,M,10.0,40,N,Y,16.815,RENTER,F,"1,2","1,2",0,1,N,1,0
46,600.0,U,30.0,50,N,Y,19.197,RENTER,M,"1,2","1,2",0,2,N,1,0
36,625.0,M,50.0,40,N,Y,16.242,RENTER,M,"1,2","1,2",0,0,N,1,0
40,613.0,M,50.0,30,Y,Y,11.288,RENTER,F,"1,2","1,2",0,0,N,1,0
49,626.0,U,70.0,50,N,Y,12.433,COOP,F,"1,2",3+,0,3,Y,1,0
44,628.0,U,0.1,40,N,Y,14.682,RENTER,M,"1,2","1,2",1,0,N,1,0
44,638.0,U,30.0,40,Y,N,18.869,HOME,F,"1,2","1,2",1,0,N,0,0
34,629.0,M,50.0,40,N,Y,15.905,HOME,M,"1,2","1,2",0,1,U,0,0
33,608.0,U,30.0,60,Y,Y,8.526,HOME,M,"1,2","1,2",0,0,Y,0,0
48,636.0,M,30.0,50,N,Y,19.702,HOME,M,"1,2","1,2",3,2,Y,0,0
41,628.0,M,50.0,40,N,Y,16.242,HOME,M,"1,2","1,2",0,4,U,0,0
39,639.0,M,50.0,40,N,Y,17.123,HOME,F,3+,"1,2",0,0,N,0,0
31,625.0,M,50.0,40,N,Y,0.848,HOME,F,"1,2","1,2",1,1,N,0,0
42,614.0,M,0.1,60,Y,Y,12.787,RENTER,M,"1,2",3+,0,1,N,1,1
39,613.0,X,50.0,30,Y,Y,13.911,HOME,M,"1,2","1,2",0,3,N,0,0
46,637.0,U,10.0,40,N,N,12.542,HOME,F,"1,2","1,2",2,1,N,0,0
40,604.0,M,10.0,50,N,Y,2.926,HOME,M,"1,2","1,2",0,1,Y,0,0
42,607.0,M,70.0,60,N,Y,0.04,RENTER,M,"1,2",3+,0,1,N,1,0
32,623.0,U,0.1,40,N,Y,0.6629999999999999,HOME,M,"1,2","1,2",4,0,Y,0,0
42,608.0,U,50.0,20,Y,Y,17.753,HOME,M,"1,2","1,2",0,1,Y,0,0
50,619.0,M,30.0,60,N,N,9.084,HOME,M,"1,2","1,2",2,1,U,0,0
47,616.0,U,30.0,60,Y,N,15.587,RENTER,M,"1,2","1,2",0,2,N,1,0
32,606.0,U,0.1,40,Y,Y,12.415,RENTER,M,"1,2","1,2",1,0,N,1,0
45,630.0,U,50.0,50,N,N,17.727,RENTER,F,"1,2","1,2",2,1,N,1,1
43,623.0,U,30.0,30,Y,N,3.451,HOME,F,"1,2","1,2",0,1,N,0,0
32,621.0,U,50.0,30,N,N,14.720999999999998,RENTER,F,"1,2","1,2",0,0,N,1,0
49,604.0,U,30.0,40,Y,N,8.411,HOME,F,"1,2","1,2",1,0,Y,0,0
32,611.0,M,30.0,20,N,N,13.797,HOME,F,"1,2","1,2",0,0,Y,0,0
50,626.0,U,10.0,30,Y,Y,1.525,RENTER,F,"1,2","1,2",0,0,N,1,0
34,605.0,M,50.0,60,N,N,11.833,CONDO,M,0,"1,2",0,0,U,1,0
34,602.0,M,30.0,50,N,N,0.127,RENTER,M,"1,2","1,2",2,1,N,1,0
43,637.0,M,50.0,30,N,N,14.4,RENTER,F,"1,2","1,2",3,0,N,1,0
33,637.0,U,10.0,40,N,Y,12.132,RENTER,M,3+,"1,2",0,0,N,1,0
41,633.0,M,70.0,50,Y,Y,16.813,RENTER,M,"1,2","1,2",0,0,N,1,0
35,616.0,X,30.0,30,Y,Y,16.213,COOP,F,"1,2","1,2",0,0,Y,1,0
33,607.0,M,30.0,40,Y,Y,14.43,RENTER,M,"1,2","1,2",1,0,N,1,0
45,614.0,U,70.0,20,N,Y,16.116,HOME,F,3+,3+,0,1,N,0,0
41,621.0,M,50.0,40,Y,N,8.766,HOME,M,"1,2","1,2",2,1,N,0,0
36,612.0,X,30.0,20,Y,N,12.985,HOME,F,"1,2","1,2",0,4,Y,0,1
31,627.0,U,0.1,40,Y,N,14.786,RENTER,M,"1,2","1,2",1,0,N,1,0
40,605.0,U,200.0,110,N,N,7.414,HOME,M,"1,2","1,2",0,1,Y,0,0
34,627.0,M,70.0,40,N,N,5.127000000000001,RENTER,M,"1,2","1,2",4,1,N,1,0
40,638.0,M,50.0,30,N,Y,1.226,RENTER,F,"1,2","1,2",0,2,N,1,1
35,631.0,U,10.0,30,N,Y,18.412,HOME,F,"1,2","1,2",0,0,N,0,0
46,630.0,U,0.1,50,N,Y,0.353,HOME,F,"1,2","1,2",3,1,Y,0,0
49,627.0,X,50.0,40,Y,N,14.988,RENTER,M,"1,2","1,2",0,0,N,1,0
47,606.0,M,90.0,40,N,Y,16.049,RENTER,M,"1,2","1,2",1,0,N,1,0
44,602.0,M,0.1,20,Y,Y,11.741,HOME,M,"1,2","1,2",0,0,Y,0,1
45,604.0,M,30.0,30,N,Y,16.266,RENTER,M,"1,2","1,2",3,1,N,1,0
49,611.0,U,50.0,40,Y,N,18.078,RENTER,M,"1,2","1,2",0,0,N,1,0
46,626.0,U,50.0,30,N,N,16.225,HOME,F,"1,2","1,2",0,0,Y,0,0
41,611.0,M,0.1,60,N,Y,10.475999999999999,RENTER,F,"1,2","1,2",0,0,N,1,0
46,634.0,M,30.0,40,N,N,5.848,HOME,M,"1,2","1,2",2,1,Y,0,0
50,630.0,M,50.0,20,N,N,19.058,RENTER,M,"1,2","1,2",0,1,N,1,0
33,633.0,U,70.0,40,N,Y,16.667,HOME,F,"1,2","1,2",0,0,Y,0,0
32,610.0,U,70.0,70,N,Y,6.104,HOME,F,"1,2","1,2",0,0,Y,0,0
48,622.0,U,30.0,40,N,Y,13.687000000000001,HOME,M,3+,"1,2",0,0,Y,0,1
34,617.0,U,30.0,30,N,Y,1.84,HOME,M,"1,2","1,2",1,0,Y,0,0
36,629.0,U,30.0,40,N,Y,14.876,HOME,M,"1,2","1,2",0,0,N,0,0
38,626.0,U,70.0,40,N,Y,13.605,HOME,M,"1,2",3+,0,0,N,0,0
45,616.0,U,0.1,40,Y,N,14.057,RENTER,F,"1,2","1,2",1,1,N,1,0
48,636.0,U,10.0,50,N,Y,10.572000000000001,RENTER,M,"1,2","1,2",0,1,N,1,0
48,632.0,U,30.0,40,N,Y,11.948,HOME,F,"1,2","1,2",0,0,Y,0,0
36,610.0,M,70.0,40,N,Y,17.701,HOME,M,"1,2","1,2",0,2,U,0,0
39,620.0,M,30.0,30,Y,Y,10.176,RENTER,F,"1,2","1,2",0,0,N,1,0
34,630.0,M,10.0,30,N,Y,8.117,COOP,F,"1,2","1,2",0,1,N,1,0
50,631.0,M,10.0,50,N,Y,15.003,RENTER,F,"1,2","1,2",0,2,N,1,0
40,606.0,M,0.1,20,Y,Y,10.3,HOME,F,"1,2","1,2",0,0,Y,0,1
42,639.0,U,70.0,20,Y,N,16.995,HOME,M,"1,2","1,2",0,1,N,0,1
32,601.0,U,30.0,40,Y,Y,17.988,RENTER,M,"1,2","1,2",0,0,N,1,0
35,612.0,U,70.0,50,N,Y,13.263,HOME,M,"1,2","1,2",3,0,Y,0,0
41,638.0,M,30.0,20,N,N,10.727,RENTER,M,"1,2","1,2",3,1,N,1,0
49,623.0,M,90.0,40,Y,N,8.692,HOME,M,"1,2","1,2",1,0,U,0,0
35,636.0,U,50.0,30,N,Y,19.368,HOME,M,"1,2","1,2",4,2,N,0,0
45,601.0,U,0.1,50,Y,N,16.051,RENTER,F,"1,2","1,2",0,0,N,1,0
42,623.0,U,50.0,60,Y,Y,7.117999999999999,RENTER,M,"1,2","1,2",0,0,N,1,0
40,638.0,U,70.0,40,Y,Y,18.242,HOME,M,"1,2","1,2",1,0,Y,0,0
45,613.0,M,70.0,50,N,N,12.41,HOME,F,"1,2","1,2",1,1,Y,0,0
41,623.0,M,70.0,40,N,Y,15.57,RENTER,M,"1,2","1,2",0,0,N,1,0
43,620.0,M,30.0,60,Y,Y,4.419,HOME,M,"1,2","1,2",3,0,Y,0,0
47,629.0,U,10.0,60,N,Y,10.899000000000001,RENTER,M,"1,2","1,2",4,0,N,1,0
50,638.0,M,50.0,110,Y,Y,11.911,RENTER,M,"1,2",3+,3,4,N,1,0
31,612.0,U,50.0,20,N,N,14.614,HOME,F,"1,2","1,2",0,0,Y,0,0
49,637.0,M,50.0,60,Y,Y,12.454,RENTER,M,"1,2","1,2",0,0,N,1,0
36,637.0,U,70.0,30,Y,Y,18.82,RENTER,F,"1,2","1,2",3,2,N,1,0
39,637.0,U,30.0,50,N,N,17.645,HOME,M,"1,2","1,2",0,0,Y,0,0
35,621.0,U,30.0,30,N,N,11.386,HOME,F,"1,2","1,2",0,3,N,0,0
39,616.0,U,10.0,20,Y,N,14.262,HOME,M,3+,"1,2",1,0,N,0,0
40,638.0,M,70.0,60,Y,Y,12.194,RENTER,M,"1,2","1,2",1,0,N,1,0
44,626.0,U,50.0,60,Y,Y,14.693,RENTER,F,"1,2","1,2",0,0,N,1,0
34,632.0,M,30.0,60,N,N,14.605,HOME,M,0,"1,2",0,4,Y,0,0
31,608.0,M,30.0,30,N,Y,11.218,RENTER,M,"1,2","1,2",0,1,N,1,0
32,624.0,M,50.0,50,N,N,10.435,HOME,F,"1,2","1,2",0,0,Y,0,0
32,618.0,M,10.0,60,N,Y,13.667,HOME,M,"1,2","1,2",0,1,Y,0,0
47,607.0,M,30.0,50,N,Y,14.898,HOME,F,"1,2","1,2",2,0,Y,0,0
37,632.0,U,30.0,50,Y,N,12.177999999999999,RENTER,F,"1,2","1,2",0,2,N,1,0
47,616.0,M,0.1,20,Y,Y,13.210999999999999,HOME,M,"1,2","1,2",0,0,N,0,0
41,636.0,M,70.0,40,Y,N,13.338,RENTER,F,"1,2","1,2",0,0,N,1,0
47,629.0,U,30.0,30,N,Y,14.366,RENTER,M,"1,2","1,2",0,0,N,1,0
38,610.0,M,70.0,50,N,Y,3.758,HOME,M,"1,2","1,2",2,0,Y,0,0
33,618.0,M,50.0,110,Y,Y,16.647000000000002,RENTER,F,"1,2","1,2",0,0,N,1,0
44,625.0,M,50.0,30,Y,Y,2.226,HOME,F,"1,2","1,2",0,0,Y,0,0
45,633.0,M,10.0,40,N,N,19.833,HOME,M,"1,2","1,2",0,1,Y,0,0
45,633.0,U,30.0,30,N,Y,5.94,HOME,F,"1,2","1,2",0,1,Y,0,0
32,621.0,M,30.0,60,N,Y,13.557,HOME,M,3+,"1,2",3,0,Y,0,0
32,624.0,M,10.0,20,Y,Y,18.553,HOME,F,"1,2",3+,2,3,U,0,0
43,620.0,M,10.0,40,N,N,19.905,HOME,F,"1,2","1,2",0,2,Y,0,0
36,605.0,M,30.0,40,N,Y,8.779,HOME,M,"1,2","1,2",0,2,N,0,0
43,610.0,U,70.0,20,N,N,15.385,HOME,F,"1,2","1,2",0,1,Y,0,0
41,631.0,U,70.0,50,N,Y,10.969000000000001,RENTER,F,"1,2","1,2",0,0,N,1,0
47,603.0,M,30.0,40,Y,Y,2.786,HOME,F,"1,2","1,2",2,0,N,0,0
34,634.0,U,70.0,40,N,Y,13.784,HOME,M,"1,2","1,2",4,0,Y,0,0
49,620.0,U,50.0,60,Y,N,3.971,RENTER,F,"1,2","1,2",0,0,N,1,0
36,628.0,M,30.0,20,N,Y,15.694,HOME,M,"1,2","1,2",0,0,Y,0,0
32,622.0,M,70.0,40,Y,Y,0.7070000000000001,COOP,F,"1,2","1,2",0,2,N,1,0
48,625.0,U,30.0,40,N,Y,13.779000000000002,HOME,M,"1,2",3+,1,0,Y,0,0
45,637.0,M,30.0,50,Y,N,10.972000000000001,HOME,F,"1,2","1,2",0,0,N,0,0
46,631.0,M,30.0,60,Y,N,17.817999999999998,RENTER,F,"1,2","1,2",0,0,N,1,0
42,605.0,M,30.0,40,N,Y,7.577000000000001,RENTER,M,"1,2","1,2",0,1,N,1,1
38,628.0,U,10.0,20,N,Y,1.3119999999999998,RENTER,M,"1,2","1,2",2,0,N,1,0
